uni_0,uni_1,value
CenterAna_PV_Com2027,Q3,1.0
CenterAna_PV_Com2027,Q4,1.0
CenterBlack_PV_Com2027,Q1,1.0
CenterBlack_PV_Com2027,Q2,1.0
CenterBlack_PV_Com2027,Q3,1.0
CenterBlack_PV_Com2027,Q4,1.0
Trakia_PV_Com2027,Q1,1.0
Trakia_PV_Com2027,Q2,1.0
Trakia_PV_Com2027,Q3,1.0
Trakia_PV_Com2027,Q4,1.0
WestMed_PV_Com2028,Q1,1.0
WestMed_PV_Com2028,Q2,1.0
WestMed_PV_Com2028,Q3,1.0
WestMed_PV_Com2028,Q4,1.0
WestAna_PV_Com2028,Q1,1.0
WestAna_PV_Com2028,Q2,1.0
WestAna_PV_Com2028,Q3,1.0
WestAna_PV_Com2028,Q4,1.0
EastMed_PV_Com2028,Q1,1.0
EastMed_PV_Com2028,Q2,1.0
EastMed_PV_Com2028,Q3,1.0
EastMed_PV_Com2028,Q4,1.0
EastAna_PV_Com2028,Q1,1.0
EastAna_PV_Com2028,Q2,1.0
EastAna_PV_Com2028,Q3,1.0
EastAna_PV_Com2028,Q4,1.0
SouthEast_PV_Com2028,Q1,1.0
SouthEast_PV_Com2028,Q2,1.0
SouthEast_PV_Com2028,Q3,1.0
SouthEast_PV_Com2028,Q4,1.0
NorthWest_PV_Com2028,Q1,1.0
NorthWest_PV_Com2028,Q2,1.0
NorthWest_PV_Com2028,Q3,1.0
NorthWest_PV_Com2028,Q4,1.0
CenterAna_PV_Com2028,Q1,1.0
CenterAna_PV_Com2028,Q2,1.0
CenterAna_PV_Com2028,Q3,1.0
CenterAna_PV_Com2028,Q4,1.0
CenterBlack_PV_Com2028,Q1,1.0
CenterBlack_PV_Com2028,Q2,1.0
CenterBlack_PV_Com2028,Q3,1.0
CenterBlack_PV_Com2028,Q4,1.0
Trakia_PV_Com2028,Q1,1.0
Trakia_PV_Com2028,Q2,1.0
Trakia_PV_Com2028,Q3,1.0
Trakia_PV_Com2028,Q4,1.0
WestMed_PV_Com2029,Q1,1.0
WestMed_PV_Com2029,Q2,1.0
WestMed_PV_Com2029,Q3,1.0
WestMed_PV_Com2029,Q4,1.0
WestAna_PV_Com2029,Q1,1.0
WestAna_PV_Com2029,Q2,1.0
WestAna_PV_Com2029,Q3,1.0
WestAna_PV_Com2029,Q4,1.0
EastMed_PV_Com2029,Q1,1.0
EastMed_PV_Com2029,Q2,1.0
EastMed_PV_Com2029,Q3,1.0
EastMed_PV_Com2029,Q4,1.0
EastAna_PV_Com2029,Q1,1.0
EastAna_PV_Com2029,Q2,1.0
EastAna_PV_Com2029,Q3,1.0
EastAna_PV_Com2029,Q4,1.0
SouthEast_PV_Com2029,Q1,1.0
SouthEast_PV_Com2029,Q2,1.0
SouthEast_PV_Com2029,Q3,1.0
SouthEast_PV_Com2029,Q4,1.0
NorthWest_PV_Com2029,Q1,1.0
NorthWest_PV_Com2029,Q2,1.0
NorthWest_PV_Com2029,Q3,1.0
NorthWest_PV_Com2029,Q4,1.0
CenterAna_PV_Com2029,Q1,1.0
CenterAna_PV_Com2029,Q2,1.0
CenterAna_PV_Com2029,Q3,1.0
CenterAna_PV_Com2029,Q4,1.0
CenterBlack_PV_Com2029,Q1,1.0
CenterBlack_PV_Com2029,Q2,1.0
CenterBlack_PV_Com2029,Q3,1.0
CenterBlack_PV_Com2029,Q4,1.0
Trakia_PV_Com2029,Q1,1.0
Trakia_PV_Com2029,Q2,1.0
Trakia_PV_Com2029,Q3,1.0
Trakia_PV_Com2029,Q4,1.0
WestMed_PV_Com2030,Q1,1.0
WestMed_PV_Com2030,Q2,1.0
WestMed_PV_Com2030,Q3,1.0
WestMed_PV_Com2030,Q4,1.0
WestAna_PV_Com2030,Q1,1.0
WestAna_PV_Com2030,Q2,1.0
WestAna_PV_Com2030,Q3,1.0
WestAna_PV_Com2030,Q4,1.0
EastMed_PV_Com2030,Q1,1.0
EastMed_PV_Com2030,Q2,1.0
EastMed_PV_Com2030,Q3,1.0
EastMed_PV_Com2030,Q4,1.0
EastAna_PV_Com2030,Q1,1.0
EastAna_PV_Com2030,Q2,1.0
EastAna_PV_Com2030,Q3,1.0
EastAna_PV_Com2030,Q4,1.0
SouthEast_PV_Com2030,Q1,1.0
SouthEast_PV_Com2030,Q2,1.0
SouthEast_PV_Com2030,Q3,1.0
SouthEast_PV_Com2030,Q4,1.0
NorthWest_PV_Com2030,Q1,1.0
NorthWest_PV_Com2030,Q2,1.0
NorthWest_PV_Com2030,Q3,1.0
NorthWest_PV_Com2030,Q4,1.0
CenterAna_PV_Com2030,Q1,1.0
CenterAna_PV_Com2030,Q2,1.0
CenterAna_PV_Com2030,Q3,1.0
CenterAna_PV_Com2030,Q4,1.0
CenterBlack_PV_Com2030,Q1,1.0
CenterBlack_PV_Com2030,Q2,1.0
CenterBlack_PV_Com2030,Q3,1.0
CenterBlack_PV_Com2030,Q4,1.0
Trakia_PV_Com2030,Q1,1.0
Trakia_PV_Com2030,Q2,1.0
Trakia_PV_Com2030,Q3,1.0
Trakia_PV_Com2030,Q4,1.0
WestMed_PV_Com2031,Q1,1.0
WestMed_PV_Com2031,Q2,1.0
WestMed_PV_Com2031,Q3,1.0
WestMed_PV_Com2031,Q4,1.0
WestAna_PV_Com2031,Q1,1.0
WestAna_PV_Com2031,Q2,1.0
WestAna_PV_Com2031,Q3,1.0
WestAna_PV_Com2031,Q4,1.0
EastMed_PV_Com2031,Q1,1.0
EastMed_PV_Com2031,Q2,1.0
EastMed_PV_Com2031,Q3,1.0
EastMed_PV_Com2031,Q4,1.0
EastAna_PV_Com2031,Q1,1.0
EastAna_PV_Com2031,Q2,1.0
EastAna_PV_Com2031,Q3,1.0
EastAna_PV_Com2031,Q4,1.0
SouthEast_PV_Com2031,Q1,1.0
SouthEast_PV_Com2031,Q2,1.0
SouthEast_PV_Com2031,Q3,1.0
SouthEast_PV_Com2031,Q4,1.0
NorthWest_PV_Com2031,Q1,1.0
NorthWest_PV_Com2031,Q2,1.0
NorthWest_PV_Com2031,Q3,1.0
NorthWest_PV_Com2031,Q4,1.0
CenterAna_PV_Com2031,Q1,1.0
CenterAna_PV_Com2031,Q2,1.0
CenterAna_PV_Com2031,Q3,1.0
CenterAna_PV_Com2031,Q4,1.0
CenterBlack_PV_Com2031,Q1,1.0
CenterBlack_PV_Com2031,Q2,1.0
CenterBlack_PV_Com2031,Q3,1.0
CenterBlack_PV_Com2031,Q4,1.0
Trakia_PV_Com2031,Q1,1.0
Trakia_PV_Com2031,Q2,1.0
Trakia_PV_Com2031,Q3,1.0
Trakia_PV_Com2031,Q4,1.0
WestMed_PV_Com2032,Q1,1.0
WestMed_PV_Com2032,Q2,1.0
WestMed_PV_Com2032,Q3,1.0
WestMed_PV_Com2032,Q4,1.0
WestAna_PV_Com2032,Q1,1.0
WestAna_PV_Com2032,Q2,1.0
WestAna_PV_Com2032,Q3,1.0
WestAna_PV_Com2032,Q4,1.0
EastMed_PV_Com2032,Q1,1.0
EastMed_PV_Com2032,Q2,1.0
EastMed_PV_Com2032,Q3,1.0
EastMed_PV_Com2032,Q4,1.0
EastAna_PV_Com2032,Q1,1.0
EastAna_PV_Com2032,Q2,1.0
EastAna_PV_Com2032,Q3,1.0
EastAna_PV_Com2032,Q4,1.0
SouthEast_PV_Com2032,Q1,1.0
SouthEast_PV_Com2032,Q2,1.0
SouthEast_PV_Com2032,Q3,1.0
SouthEast_PV_Com2032,Q4,1.0
NorthWest_PV_Com2032,Q1,1.0
NorthWest_PV_Com2032,Q2,1.0
NorthWest_PV_Com2032,Q3,1.0
NorthWest_PV_Com2032,Q4,1.0
CenterAna_PV_Com2032,Q1,1.0
CenterAna_PV_Com2032,Q2,1.0
CenterAna_PV_Com2032,Q3,1.0
CenterAna_PV_Com2032,Q4,1.0
CenterBlack_PV_Com2032,Q1,1.0
CenterBlack_PV_Com2032,Q2,1.0
CenterBlack_PV_Com2032,Q3,1.0
CenterBlack_PV_Com2032,Q4,1.0
Trakia_PV_Com2032,Q1,1.0
Trakia_PV_Com2032,Q2,1.0
Trakia_PV_Com2032,Q3,1.0
Trakia_PV_Com2032,Q4,1.0
WestMed_PV_Com2033,Q1,1.0
WestMed_PV_Com2033,Q2,1.0
WestMed_PV_Com2033,Q3,1.0
WestMed_PV_Com2033,Q4,1.0
WestAna_PV_Com2033,Q1,1.0
WestAna_PV_Com2033,Q2,1.0
WestAna_PV_Com2033,Q3,1.0
WestAna_PV_Com2033,Q4,1.0
EastMed_PV_Com2033,Q1,1.0
EastMed_PV_Com2033,Q2,1.0
EastMed_PV_Com2033,Q3,1.0
EastMed_PV_Com2033,Q4,1.0
EastAna_PV_Com2033,Q1,1.0
EastAna_PV_Com2033,Q2,1.0
EastAna_PV_Com2033,Q3,1.0
EastAna_PV_Com2033,Q4,1.0
SouthEast_PV_Com2033,Q1,1.0
SouthEast_PV_Com2033,Q2,1.0
SouthEast_PV_Com2033,Q3,1.0
SouthEast_PV_Com2033,Q4,1.0
NorthWest_PV_Com2033,Q1,1.0
NorthWest_PV_Com2033,Q2,1.0
NorthWest_PV_Com2033,Q3,1.0
NorthWest_PV_Com2033,Q4,1.0
CenterAna_PV_Com2033,Q1,1.0
CenterAna_PV_Com2033,Q2,1.0
CenterAna_PV_Com2033,Q3,1.0
CenterAna_PV_Com2033,Q4,1.0
CenterBlack_PV_Com2033,Q1,1.0
CenterBlack_PV_Com2033,Q2,1.0
CenterBlack_PV_Com2033,Q3,1.0
CenterBlack_PV_Com2033,Q4,1.0
Trakia_PV_Com2033,Q1,1.0
Trakia_PV_Com2033,Q2,1.0
Trakia_PV_Com2033,Q3,1.0
Trakia_PV_Com2033,Q4,1.0
WestMed_PV_Com2034,Q1,1.0
WestMed_PV_Com2034,Q2,1.0
WestMed_PV_Com2034,Q3,1.0
WestMed_PV_Com2034,Q4,1.0
WestAna_PV_Com2034,Q1,1.0
WestAna_PV_Com2034,Q2,1.0
WestAna_PV_Com2034,Q3,1.0
WestAna_PV_Com2034,Q4,1.0
EastMed_PV_Com2034,Q1,1.0
EastMed_PV_Com2034,Q2,1.0
EastMed_PV_Com2034,Q3,1.0
EastMed_PV_Com2034,Q4,1.0
EastAna_PV_Com2034,Q1,1.0
EastAna_PV_Com2034,Q2,1.0
EastAna_PV_Com2034,Q3,1.0
EastAna_PV_Com2034,Q4,1.0
SouthEast_PV_Com2034,Q1,1.0
SouthEast_PV_Com2034,Q2,1.0
SouthEast_PV_Com2034,Q3,1.0
SouthEast_PV_Com2034,Q4,1.0
NorthWest_PV_Com2034,Q1,1.0
NorthWest_PV_Com2034,Q2,1.0
NorthWest_PV_Com2034,Q3,1.0
NorthWest_PV_Com2034,Q4,1.0
CenterAna_PV_Com2034,Q1,1.0
CenterAna_PV_Com2034,Q2,1.0
CenterAna_PV_Com2034,Q3,1.0
CenterAna_PV_Com2034,Q4,1.0
CenterBlack_PV_Com2034,Q1,1.0
CenterBlack_PV_Com2034,Q2,1.0
CenterBlack_PV_Com2034,Q3,1.0
CenterBlack_PV_Com2034,Q4,1.0
Trakia_PV_Com2034,Q1,1.0
Trakia_PV_Com2034,Q2,1.0
Trakia_PV_Com2034,Q3,1.0
Trakia_PV_Com2034,Q4,1.0
WestMed_PV_Com2035,Q1,1.0
WestMed_PV_Com2035,Q2,1.0
WestMed_PV_Com2035,Q3,1.0
WestMed_PV_Com2035,Q4,1.0
WestAna_PV_Com2035,Q1,1.0
WestAna_PV_Com2035,Q2,1.0
WestAna_PV_Com2035,Q3,1.0
WestAna_PV_Com2035,Q4,1.0
EastMed_PV_Com2035,Q1,1.0
EastMed_PV_Com2035,Q2,1.0
EastMed_PV_Com2035,Q3,1.0
EastMed_PV_Com2035,Q4,1.0
EastAna_PV_Com2035,Q1,1.0
EastAna_PV_Com2035,Q2,1.0
EastAna_PV_Com2035,Q3,1.0
EastAna_PV_Com2035,Q4,1.0
SouthEast_PV_Com2035,Q1,1.0
SouthEast_PV_Com2035,Q2,1.0
SouthEast_PV_Com2035,Q3,1.0
SouthEast_PV_Com2035,Q4,1.0
NorthWest_PV_Com2035,Q1,1.0
NorthWest_PV_Com2035,Q2,1.0
NorthWest_PV_Com2035,Q3,1.0
NorthWest_PV_Com2035,Q4,1.0
CenterAna_PV_Com2035,Q1,1.0
CenterAna_PV_Com2035,Q2,1.0
CenterAna_PV_Com2035,Q3,1.0
CenterAna_PV_Com2035,Q4,1.0
CenterBlack_PV_Com2035,Q1,1.0
CenterBlack_PV_Com2035,Q2,1.0
CenterBlack_PV_Com2035,Q3,1.0
CenterBlack_PV_Com2035,Q4,1.0
Trakia_PV_Com2035,Q1,1.0
Trakia_PV_Com2035,Q2,1.0
Trakia_PV_Com2035,Q3,1.0
Trakia_PV_Com2035,Q4,1.0
WestMed_PV_Cand2025,Q1,1.0
WestMed_PV_Cand2025,Q2,1.0
WestMed_PV_Cand2025,Q3,1.0
WestMed_PV_Cand2025,Q4,1.0
WestAna_PV_Cand2025,Q1,1.0
WestAna_PV_Cand2025,Q2,1.0
WestAna_PV_Cand2025,Q3,1.0
WestAna_PV_Cand2025,Q4,1.0
EastMed_PV_Cand2025,Q1,1.0
EastMed_PV_Cand2025,Q2,1.0
EastMed_PV_Cand2025,Q3,1.0
EastMed_PV_Cand2025,Q4,1.0
EastAna_PV_Cand2025,Q1,1.0
EastAna_PV_Cand2025,Q2,1.0
EastAna_PV_Cand2025,Q3,1.0
EastAna_PV_Cand2025,Q4,1.0
SouthEast_PV_Cand2025,Q1,1.0
SouthEast_PV_Cand2025,Q2,1.0
SouthEast_PV_Cand2025,Q3,1.0
SouthEast_PV_Cand2025,Q4,1.0
NorthWest_PV_Cand2025,Q1,1.0
NorthWest_PV_Cand2025,Q2,1.0
NorthWest_PV_Cand2025,Q3,1.0
NorthWest_PV_Cand2025,Q4,1.0
CenterAna_PV_Cand2025,Q1,1.0
CenterAna_PV_Cand2025,Q2,1.0
CenterAna_PV_Cand2025,Q3,1.0
CenterAna_PV_Cand2025,Q4,1.0
CenterBlack_PV_Cand2025,Q1,1.0
CenterBlack_PV_Cand2025,Q2,1.0
CenterBlack_PV_Cand2025,Q3,1.0
CenterBlack_PV_Cand2025,Q4,1.0
Trakia_PV_Cand2025,Q1,1.0
Trakia_PV_Cand2025,Q2,1.0
Trakia_PV_Cand2025,Q3,1.0
Trakia_PV_Cand2025,Q4,1.0
WestMed_BESS_Com2025-1h,Q1,1.0
WestMed_BESS_Com2025-1h,Q2,1.0
WestMed_BESS_Com2025-1h,Q3,1.0
WestMed_BESS_Com2025-1h,Q4,1.0
WestAna_BESS_Com2025-1h,Q1,1.0
WestAna_BESS_Com2025-1h,Q2,1.0
WestAna_BESS_Com2025-1h,Q3,1.0
WestAna_BESS_Com2025-1h,Q4,1.0
EastMed_BESS_Com2025-1h,Q1,1.0
EastMed_BESS_Com2025-1h,Q2,1.0
EastMed_BESS_Com2025-1h,Q3,1.0
EastMed_BESS_Com2025-1h,Q4,1.0
EastAna_BESS_Com2025-1h,Q1,1.0
EastAna_BESS_Com2025-1h,Q2,1.0
EastAna_BESS_Com2025-1h,Q3,1.0
EastAna_BESS_Com2025-1h,Q4,1.0
SouthEast_BESS_Com2025-1h,Q1,1.0
SouthEast_BESS_Com2025-1h,Q2,1.0
SouthEast_BESS_Com2025-1h,Q3,1.0
SouthEast_BESS_Com2025-1h,Q4,1.0
NorthWest_BESS_Com2025-1h,Q1,1.0
NorthWest_BESS_Com2025-1h,Q2,1.0
NorthWest_BESS_Com2025-1h,Q3,1.0
NorthWest_BESS_Com2025-1h,Q4,1.0
CenterAna_BESS_Com2025-1h,Q1,1.0
CenterAna_BESS_Com2025-1h,Q2,1.0
CenterAna_BESS_Com2025-1h,Q3,1.0
CenterAna_BESS_Com2025-1h,Q4,1.0
CenterBlack_BESS_Com2025-1h,Q1,1.0
CenterBlack_BESS_Com2025-1h,Q2,1.0
CenterBlack_BESS_Com2025-1h,Q3,1.0
CenterBlack_BESS_Com2025-1h,Q4,1.0
Trakia_BESS_Com2025-1h,Q1,1.0
Trakia_BESS_Com2025-1h,Q2,1.0
Trakia_BESS_Com2025-1h,Q3,1.0
Trakia_BESS_Com2025-1h,Q4,1.0
WestMed_BESS_Com2026-1h,Q1,1.0
WestMed_BESS_Com2026-1h,Q2,1.0
WestMed_BESS_Com2026-1h,Q3,1.0
WestMed_BESS_Com2026-1h,Q4,1.0
WestAna_BESS_Com2026-1h,Q1,1.0
WestAna_BESS_Com2026-1h,Q2,1.0
WestAna_BESS_Com2026-1h,Q3,1.0
WestAna_BESS_Com2026-1h,Q4,1.0
EastMed_BESS_Com2026-1h,Q1,1.0
EastMed_BESS_Com2026-1h,Q2,1.0
EastMed_BESS_Com2026-1h,Q3,1.0
EastMed_BESS_Com2026-1h,Q4,1.0
EastAna_BESS_Com2026-1h,Q1,1.0
EastAna_BESS_Com2026-1h,Q2,1.0
EastAna_BESS_Com2026-1h,Q3,1.0
EastAna_BESS_Com2026-1h,Q4,1.0
SouthEast_BESS_Com2026-1h,Q1,1.0
SouthEast_BESS_Com2026-1h,Q2,1.0
SouthEast_BESS_Com2026-1h,Q3,1.0
SouthEast_BESS_Com2026-1h,Q4,1.0
NorthWest_BESS_Com2026-1h,Q1,1.0
NorthWest_BESS_Com2026-1h,Q2,1.0
NorthWest_BESS_Com2026-1h,Q3,1.0
NorthWest_BESS_Com2026-1h,Q4,1.0
CenterAna_BESS_Com2026-1h,Q1,1.0
CenterAna_BESS_Com2026-1h,Q2,1.0
CenterAna_BESS_Com2026-1h,Q3,1.0
CenterAna_BESS_Com2026-1h,Q4,1.0
CenterBlack_BESS_Com2026-1h,Q1,1.0
CenterBlack_BESS_Com2026-1h,Q2,1.0
CenterBlack_BESS_Com2026-1h,Q3,1.0
CenterBlack_BESS_Com2026-1h,Q4,1.0
Trakia_BESS_Com2026-1h,Q1,1.0
Trakia_BESS_Com2026-1h,Q2,1.0
Trakia_BESS_Com2026-1h,Q3,1.0
Trakia_BESS_Com2026-1h,Q4,1.0
WestMed_BESS_Com2027-1h,Q1,1.0
WestMed_BESS_Com2027-1h,Q2,1.0
WestMed_BESS_Com2027-1h,Q3,1.0
WestMed_BESS_Com2027-1h,Q4,1.0
WestAna_BESS_Com2027-1h,Q1,1.0
WestAna_BESS_Com2027-1h,Q2,1.0
WestAna_BESS_Com2027-1h,Q3,1.0
WestAna_BESS_Com2027-1h,Q4,1.0
EastMed_BESS_Com2027-1h,Q1,1.0
EastMed_BESS_Com2027-1h,Q2,1.0
EastMed_BESS_Com2027-1h,Q3,1.0
EastMed_BESS_Com2027-1h,Q4,1.0
EastAna_BESS_Com2027-1h,Q1,1.0
EastAna_BESS_Com2027-1h,Q2,1.0
EastAna_BESS_Com2027-1h,Q3,1.0
EastAna_BESS_Com2027-1h,Q4,1.0
SouthEast_BESS_Com2027-1h,Q1,1.0
SouthEast_BESS_Com2027-1h,Q2,1.0
SouthEast_BESS_Com2027-1h,Q3,1.0
SouthEast_BESS_Com2027-1h,Q4,1.0
NorthWest_BESS_Com2027-1h,Q1,1.0
NorthWest_BESS_Com2027-1h,Q2,1.0
NorthWest_BESS_Com2027-1h,Q3,1.0
NorthWest_BESS_Com2027-1h,Q4,1.0
CenterAna_BESS_Com2027-1h,Q1,1.0
CenterAna_BESS_Com2027-1h,Q2,1.0
CenterAna_BESS_Com2027-1h,Q3,1.0
CenterAna_BESS_Com2027-1h,Q4,1.0
CenterBlack_BESS_Com2027-1h,Q1,1.0
CenterBlack_BESS_Com2027-1h,Q2,1.0
CenterBlack_BESS_Com2027-1h,Q3,1.0
CenterBlack_BESS_Com2027-1h,Q4,1.0
Trakia_BESS_Com2027-1h,Q1,1.0
Trakia_BESS_Com2027-1h,Q2,1.0
Trakia_BESS_Com2027-1h,Q3,1.0
Trakia_BESS_Com2027-1h,Q4,1.0
WestMed_BESS_Com2028-1h,Q1,1.0
WestMed_BESS_Com2028-1h,Q2,1.0
WestMed_BESS_Com2028-1h,Q3,1.0
WestMed_BESS_Com2028-1h,Q4,1.0
WestAna_BESS_Com2028-1h,Q1,1.0
WestAna_BESS_Com2028-1h,Q2,1.0
WestAna_BESS_Com2028-1h,Q3,1.0
WestAna_BESS_Com2028-1h,Q4,1.0
EastMed_BESS_Com2028-1h,Q1,1.0
EastMed_BESS_Com2028-1h,Q2,1.0
EastMed_BESS_Com2028-1h,Q3,1.0
EastMed_BESS_Com2028-1h,Q4,1.0
EastAna_BESS_Com2028-1h,Q1,1.0
EastAna_BESS_Com2028-1h,Q2,1.0
EastAna_BESS_Com2028-1h,Q3,1.0
EastAna_BESS_Com2028-1h,Q4,1.0
SouthEast_BESS_Com2028-1h,Q1,1.0
SouthEast_BESS_Com2028-1h,Q2,1.0
SouthEast_BESS_Com2028-1h,Q3,1.0
SouthEast_BESS_Com2028-1h,Q4,1.0
NorthWest_BESS_Com2028-1h,Q1,1.0
NorthWest_BESS_Com2028-1h,Q2,1.0
NorthWest_BESS_Com2028-1h,Q3,1.0
NorthWest_BESS_Com2028-1h,Q4,1.0
CenterAna_BESS_Com2028-1h,Q1,1.0
CenterAna_BESS_Com2028-1h,Q2,1.0
CenterAna_BESS_Com2028-1h,Q3,1.0
CenterAna_BESS_Com2028-1h,Q4,1.0
CenterBlack_BESS_Com2028-1h,Q1,1.0
CenterBlack_BESS_Com2028-1h,Q2,1.0
CenterBlack_BESS_Com2028-1h,Q3,1.0
CenterBlack_BESS_Com2028-1h,Q4,1.0
Trakia_BESS_Com2028-1h,Q1,1.0
Trakia_BESS_Com2028-1h,Q2,1.0
Trakia_BESS_Com2028-1h,Q3,1.0
Trakia_BESS_Com2028-1h,Q4,1.0
WestMed_BESS_Com2029-1h,Q1,1.0
WestMed_BESS_Com2029-1h,Q2,1.0
WestMed_BESS_Com2029-1h,Q3,1.0
WestMed_BESS_Com2029-1h,Q4,1.0
WestAna_BESS_Com2029-1h,Q1,1.0
WestAna_BESS_Com2029-1h,Q2,1.0
WestAna_BESS_Com2029-1h,Q3,1.0
WestAna_BESS_Com2029-1h,Q4,1.0
EastMed_BESS_Com2029-1h,Q1,1.0
EastMed_BESS_Com2029-1h,Q2,1.0
EastMed_BESS_Com2029-1h,Q3,1.0
EastMed_BESS_Com2029-1h,Q4,1.0
EastAna_BESS_Com2029-1h,Q1,1.0
EastAna_BESS_Com2029-1h,Q2,1.0
EastAna_BESS_Com2029-1h,Q3,1.0
EastAna_BESS_Com2029-1h,Q4,1.0
SouthEast_BESS_Com2029-1h,Q1,1.0
SouthEast_BESS_Com2029-1h,Q2,1.0
SouthEast_BESS_Com2029-1h,Q3,1.0
SouthEast_BESS_Com2029-1h,Q4,1.0
NorthWest_BESS_Com2029-1h,Q1,1.0
NorthWest_BESS_Com2029-1h,Q2,1.0
NorthWest_BESS_Com2029-1h,Q3,1.0
NorthWest_BESS_Com2029-1h,Q4,1.0
CenterAna_BESS_Com2029-1h,Q1,1.0
CenterAna_BESS_Com2029-1h,Q2,1.0
CenterAna_BESS_Com2029-1h,Q3,1.0
CenterAna_BESS_Com2029-1h,Q4,1.0
CenterBlack_BESS_Com2029-1h,Q1,1.0
CenterBlack_BESS_Com2029-1h,Q2,1.0
CenterBlack_BESS_Com2029-1h,Q3,1.0
CenterBlack_BESS_Com2029-1h,Q4,1.0
Trakia_BESS_Com2029-1h,Q1,1.0
Trakia_BESS_Com2029-1h,Q2,1.0
Trakia_BESS_Com2029-1h,Q3,1.0
Trakia_BESS_Com2029-1h,Q4,1.0
WestMed_BESS_Com2030-1h,Q1,1.0
WestMed_BESS_Com2030-1h,Q2,1.0
WestMed_BESS_Com2030-1h,Q3,1.0
WestMed_BESS_Com2030-1h,Q4,1.0
WestAna_BESS_Com2030-1h,Q1,1.0
WestAna_BESS_Com2030-1h,Q2,1.0
WestAna_BESS_Com2030-1h,Q3,1.0
WestAna_BESS_Com2030-1h,Q4,1.0
EastMed_BESS_Com2030-1h,Q1,1.0
EastMed_BESS_Com2030-1h,Q2,1.0
EastMed_BESS_Com2030-1h,Q3,1.0
EastMed_BESS_Com2030-1h,Q4,1.0
EastAna_BESS_Com2030-1h,Q1,1.0
EastAna_BESS_Com2030-1h,Q2,1.0
EastAna_BESS_Com2030-1h,Q3,1.0
EastAna_BESS_Com2030-1h,Q4,1.0
SouthEast_BESS_Com2030-1h,Q1,1.0
SouthEast_BESS_Com2030-1h,Q2,1.0
SouthEast_BESS_Com2030-1h,Q3,1.0
SouthEast_BESS_Com2030-1h,Q4,1.0
NorthWest_BESS_Com2030-1h,Q1,1.0
NorthWest_BESS_Com2030-1h,Q2,1.0
NorthWest_BESS_Com2030-1h,Q3,1.0
NorthWest_BESS_Com2030-1h,Q4,1.0
CenterAna_BESS_Com2030-1h,Q1,1.0
CenterAna_BESS_Com2030-1h,Q2,1.0
CenterAna_BESS_Com2030-1h,Q3,1.0
CenterAna_BESS_Com2030-1h,Q4,1.0
CenterBlack_BESS_Com2030-1h,Q1,1.0
CenterBlack_BESS_Com2030-1h,Q2,1.0
CenterBlack_BESS_Com2030-1h,Q3,1.0
CenterBlack_BESS_Com2030-1h,Q4,1.0
Trakia_BESS_Com2030-1h,Q1,1.0
Trakia_BESS_Com2030-1h,Q2,1.0
Trakia_BESS_Com2030-1h,Q3,1.0
Trakia_BESS_Com2030-1h,Q4,1.0
WestMed_BESS_Com2031-1h,Q1,1.0
WestMed_BESS_Com2031-1h,Q2,1.0
WestMed_BESS_Com2031-1h,Q3,1.0
WestMed_BESS_Com2031-1h,Q4,1.0
WestAna_BESS_Com2031-1h,Q1,1.0
WestAna_BESS_Com2031-1h,Q2,1.0
WestAna_BESS_Com2031-1h,Q3,1.0
WestAna_BESS_Com2031-1h,Q4,1.0
EastMed_BESS_Com2031-1h,Q1,1.0
EastMed_BESS_Com2031-1h,Q2,1.0
EastMed_BESS_Com2031-1h,Q3,1.0
EastMed_BESS_Com2031-1h,Q4,1.0
EastAna_BESS_Com2031-1h,Q1,1.0
EastAna_BESS_Com2031-1h,Q2,1.0
EastAna_BESS_Com2031-1h,Q3,1.0
EastAna_BESS_Com2031-1h,Q4,1.0
SouthEast_BESS_Com2031-1h,Q1,1.0
SouthEast_BESS_Com2031-1h,Q2,1.0
SouthEast_BESS_Com2031-1h,Q3,1.0
SouthEast_BESS_Com2031-1h,Q4,1.0
NorthWest_BESS_Com2031-1h,Q1,1.0
NorthWest_BESS_Com2031-1h,Q2,1.0
NorthWest_BESS_Com2031-1h,Q3,1.0
NorthWest_BESS_Com2031-1h,Q4,1.0
CenterAna_BESS_Com2031-1h,Q1,1.0
CenterAna_BESS_Com2031-1h,Q2,1.0
CenterAna_BESS_Com2031-1h,Q3,1.0
CenterAna_BESS_Com2031-1h,Q4,1.0
CenterBlack_BESS_Com2031-1h,Q1,1.0
CenterBlack_BESS_Com2031-1h,Q2,1.0
CenterBlack_BESS_Com2031-1h,Q3,1.0
CenterBlack_BESS_Com2031-1h,Q4,1.0
Trakia_BESS_Com2031-1h,Q1,1.0
Trakia_BESS_Com2031-1h,Q2,1.0
Trakia_BESS_Com2031-1h,Q3,1.0
Trakia_BESS_Com2031-1h,Q4,1.0
WestMed_BESS_Com2032-1h,Q1,1.0
WestMed_BESS_Com2032-1h,Q2,1.0
WestMed_BESS_Com2032-1h,Q3,1.0
WestMed_BESS_Com2032-1h,Q4,1.0
WestAna_BESS_Com2032-1h,Q1,1.0
WestAna_BESS_Com2032-1h,Q2,1.0
WestAna_BESS_Com2032-1h,Q3,1.0
WestAna_BESS_Com2032-1h,Q4,1.0
EastMed_BESS_Com2032-1h,Q1,1.0
EastMed_BESS_Com2032-1h,Q2,1.0
EastMed_BESS_Com2032-1h,Q3,1.0
EastMed_BESS_Com2032-1h,Q4,1.0
