scenario,zext,q,d,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Min.2020,USA,Q3,d1,2020,2.7688888888888892,2.7611111111111111,2.4433333333333334,2.4433333333333334,2.44,2.4411111111111108,2.4433333333333334,2.4788888888888887,3.3244444444444445,3.3266666666666667,3.3266666666666667,3.3244444444444445,3.0999999999999996,2.4433333333333334,2.4433333333333334,2.4422222222222221,2.4433333333333334,3.1066666666666669,4.4411111111111108,4.4422222222222221,3.1055555555555556,2.4444444444444446,2.7733333333333334,2.7722222222222221
Min.2020,USA,Q3,d2,2020,2.3277777777777775,2.3255555555555554,2.3244444444444445,2.3244444444444445,2.3233333333333333,2.3244444444444445,2.3288888888888888,2.4344444444444444,2.4377777777777778,2.44,2.4388888888888887,2.4355555555555557,2.3311111111111114,2.3266666666666667,2.3255555555555554,2.3255555555555554,2.3277777777777775,2.44,4.4377777777777778,4.4400000000000004,2.4444444444444446,2.4388888888888887,2.33,2.3288888888888888
Min.2020,USA,Q3,d3,2020,2.1066666666666669,2.1055555555555556,2.1055555555555556,2.1044444444444448,2.1055555555555556,2.1055555555555556,2.1044444444444448,2.1044444444444448,2.1055555555555556,2.1055555555555556,2.1055555555555556,2.1055555555555556,2.1066666666666669,2.1066666666666669,2.1055555555555556,2.1055555555555556,2.1066666666666669,2.2200000000000002,2.5444444444444443,2.5422222222222222,2.1066666666666669,2.1066666666666669,2.1066666666666669,2.1044444444444448
Min.2020,USA,Q3,d4,2020,2.2188888888888889,2.2166666666666668,2.2177777777777781,2.2166666666666668,2.2166666666666668,2.2166666666666668,2.2188888888888889,2.4300000000000002,2.4355555555555557,2.4377777777777778,2.4355555555555557,2.4322222222222223,2.221111111111111,2.2188888888888889,2.2166666666666668,2.2166666666666668,2.2177777777777781,2.427777777777778,4.4355555555555561,3.882222222222222,2.4411111111111108,2.4333333333333331,2.2200000000000002,2.2188888888888889
Min.2020,USA,Q3,d5,2020,2.2188888888888889,2.2177777777777781,2.2177777777777781,2.2177777777777781,2.2155555555555555,2.322222222222222,2.3255555555555554,2.33,2.7722222222222221,2.7755555555555556,2.7755555555555556,2.7677777777777779,2.7711111111111113,2.3322222222222222,2.3266666666666667,2.3255555555555554,2.3277777777777775,2.77,4.4366666666666665,4.4366666666666665,2.7722222222222221,2.7677777777777779,2.3266666666666667,2.221111111111111
Min.2020,USA,Q4,d1,2020,4.568888888888889,4.4966666666666661,3.8888888888888888,3.887777777777778,3.8888888888888888,3.887777777777778,3.8855555555555554,3.8855555555555554,3.8833333333333337,3.8844444444444446,3.8855555555555554,3.8844444444444446,3.8855555555555554,3.8844444444444446,3.8844444444444446,3.8844444444444446,3.8866666666666663,3.8866666666666663,4.4388888888888891,7.7588888888888885,4.4433333333333334,3.8866666666666663,4.6633333333333331,4.5333333333333332
Min.2020,USA,Q4,d2,2020,3.3511111111111109,3.3499999999999996,3.3499999999999996,3.3488888888888888,3.3499999999999996,3.3311111111111114,3.33,3.3311111111111114,3.3322222222222222,3.33,3.3311111111111114,3.3311111111111114,3.3322222222222222,3.3311111111111114,3.3311111111111114,3.3311111111111114,3.3311111111111114,3.3322222222222222,4.4377777777777778,4.4400000000000004,4.4388888888888891,3.3477777777777775,3.3544444444444448,3.3499999999999996
Min.2020,USA,Q4,d3,2020,3.48875,3.1349999999999998,3.13,3.13,3.13625,3.4874999999999998,3.48875,3.74125,3.74125,3.7425000000000002,3.7437499999999999,3.7437499999999999,3.4937499999999999,3.4925000000000002,3.4925000000000002,3.49125,3.49125,3.4950000000000001,4.9974999999999996,4.9974999999999996,3.4962499999999999,3.4950000000000001,3.4925000000000002,3.4925000000000002
Min.2020,USA,Q4,d4,2020,5.22,4.9988888888888887,4.9977777777777774,4.9977777777777774,4.9977777777777774,4.9966666666666661,4.9977777777777774,4.9988888888888887,5.5566666666666666,5.5577777777777779,5.5611111111111109,5.56,5.5588888888888892,5.5555555555555554,5.5555555555555554,5.5577777777777779,5.5577777777777779,5.5555555555555554,5.5566666666666666,5.5633333333333335,5.5611111111111109,5.5555555555555554,5.5566666666666666,4.9977777777777774
Min.2020,USA,Q4,d5,2020,5.1155555555555559,5.1155555555555559,5.1155555555555559,5.1144444444444446,5.1144444444444446,4.9955555555555557,4.9966666666666661,15.004444444444443,15.005555555555556,15.005555555555556,11.11,11.11,11.11,11.11,11.11,11.11,11.11,16.674444444444443,4.9977777777777774,5.0033333333333339,5.0044444444444443,4.9933333333333332,5.1188888888888888,5.1155555555555559
Min.2021,USA,Q1,d1,2021,5.0999999999999996,5.0855555555555556,5.072222222222222,5.0611111111111109,5.0622222222222222,5.0577777777777779,5.1733333333333338,5.17,5.17,5.1711111111111112,5.1711111111111112,5.1711111111111112,5.1711111111111112,5.1711111111111112,5.1711111111111112,5.1711111111111112,5.1711111111111112,5.1733333333333338,5.1688888888888895,5.1866666666666665,5.565555555555556,6.1333333333333337,5.1144444444444446,4.9666666666666668
Min.2021,USA,Q1,d2,2021,4.6866666666666665,4.6855555555555561,4.684444444444444,4.6833333333333336,4.6833333333333336,4.6822222222222223,4.681111111111111,4.6822222222222223,4.6822222222222223,4.6822222222222223,4.684444444444444,4.684444444444444,4.684444444444444,4.6866666666666665,4.6855555555555561,4.6855555555555561,4.6855555555555561,4.6833333333333336,4.681111111111111,4.684444444444444,4.6877777777777778,4.6888888888888891,5.431111111111111,4.684444444444444
Min.2021,USA,Q1,d3,2021,5.0999999999999996,5.0855555555555556,5.072222222222222,5.0611111111111109,5.0622222222222222,5.0588888888888892,5.4855555555555551,5.5566666666666666,5.56,5.56,5.5611111111111109,5.5611111111111109,5.5611111111111109,5.5611111111111109,5.56,5.56,5.56,5.56,5.5577777777777779,5.57,5.5622222222222222,5.565555555555556,5.1144444444444446,4.9666666666666668
Min.2021,USA,Q1,d4,2021,5.3755555555555556,5.3577777777777778,4.6877777777777778,4.6866666666666665,4.6877777777777778,4.681111111111111,4.6822222222222223,4.681111111111111,4.6822222222222223,4.6822222222222223,4.684444444444444,4.684444444444444,4.684444444444444,4.684444444444444,4.684444444444444,4.6833333333333336,4.6833333333333336,4.6822222222222223,4.6822222222222223,6.4488888888888889,6.445555555555555,6.445555555555555,5.4522222222222219,4.6877777777777778
Min.2021,USA,Q1,d5,2021,5.3755555555555556,5.2433333333333332,4.6877777777777778,4.6866666666666665,4.6877777777777778,4.681111111111111,4.6822222222222223,4.681111111111111,4.6822222222222223,4.6822222222222223,4.684444444444444,4.684444444444444,4.684444444444444,4.684444444444444,4.684444444444444,4.6833333333333336,4.6833333333333336,4.6822222222222223,4.6822222222222223,6.4488888888888889,6.445555555555555,6.445555555555555,5.4522222222222219,4.6877777777777778
Min.2021,USA,Q2,d1,2021,4.4422222222222221,4.1044444444444439,4.1044444444444439,4.1044444444444439,4.4411111111111108,4.1066666666666665,4.4400000000000004,4.4499999999999993,4.4499999999999993,4.4511111111111115,4.4511111111111115,4.4511111111111115,4.4433333333333334,4.4422222222222221,4.4422222222222221,4.4422222222222221,4.4422222222222221,4.4422222222222221,4.4544444444444444,4.4555555555555557,4.4444444444444446,4.4433333333333334,4.4000000000000004,4.1077777777777778
Min.2021,USA,Q2,d2,2021,6.1144444444444446,6.1111111111111107,3.9000000000000004,3.8988888888888891,6.1044444444444439,4.1077777777777778,3.8977777777777778,6.1055555555555561,6.1088888888888881,6.1055555555555561,6.1066666666666665,6.1055555555555561,6.1044444444444439,6.1022222222222222,6.1022222222222222,6.1022222222222222,6.1044444444444439,6.1111111111111107,6.9833333333333334,6.8366666666666669,6.1066666666666665,6.25,6.1188888888888888,3.8988888888888891
Min.2021,USA,Q2,d3,2021,3.0111111111111111,3.0088888888888885,3.0066666666666664,3.0066666666666664,3.0066666666666664,3.0066666666666664,3.0055555555555555,3.01,3.8499999999999996,3.8511111111111109,4.4444444444444446,4.4444444444444446,3.8499999999999996,3.8733333333333331,3.8699999999999997,3.8733333333333331,3.8722222222222222,3.8744444444444444,4.4533333333333331,4.4544444444444444,4.4400000000000004,4.4377777777777778,4.4533333333333331,3.0111111111111111
Min.2021,USA,Q2,d4,2021,3.48,3.3288888888888888,3.3255555555555554,3.3255555555555554,3.3288888888888888,3.48,3.4822222222222221,3.8899999999999997,3.8899999999999997,3.8922222222222222,3.8922222222222222,3.8911111111111114,3.8899999999999997,3.4855555555555555,3.8888888888888888,3.8888888888888888,3.8899999999999997,3.8955555555555557,4.4544444444444444,4.4533333333333331,4.4400000000000004,4.4377777777777778,3.4855555555555555,3.3233333333333333
Min.2021,USA,Q2,d5,2021,5.5666666666666664,5.5588888888888892,5.5566666666666666,4.1111111111111107,5.56,3.8966666666666665,3.8966666666666665,6.1055555555555561,6.1077777777777778,6.1066666666666665,6.1077777777777778,6.1066666666666665,6.1055555555555561,6.1044444444444439,6.1044444444444439,6.1033333333333335,6.1044444444444439,6.6655555555555557,6.6644444444444444,6.6644444444444444,6.1055555555555561,6.1088888888888881,6.1077777777777778,5.5622222222222222
Min.2021,USA,Q3,d1,2021,4.293333333333333,4.2644444444444449,3.5666666666666669,3.5666666666666669,3.565555555555556,3.565555555555556,3.5622222222222226,3.5666666666666669,4.4366666666666665,4.4400000000000004,4.4388888888888891,4.434444444444444,4.318888888888889,3.565555555555556,3.5644444444444443,3.5644444444444443,3.7888888888888892,4.4388888888888891,4.4422222222222221,6.362222222222222,5.0644444444444439,5.3955555555555561,4.4133333333333331,4.2600000000000007
Min.2021,USA,Q3,d2,2021,4.4388888888888891,4.4355555555555561,4.434444444444444,4.4333333333333336,4.4333333333333336,4.434444444444444,3.5644444444444443,4.4355555555555561,4.4377777777777778,4.4400000000000004,4.4422222222222221,4.4411111111111108,4.4400000000000004,4.4388888888888891,4.4388888888888891,4.4388888888888891,4.4411111111111108,4.4422222222222221,4.4444444444444446,7.2222222222222223,4.4422222222222221,4.4411111111111108,4.4388888888888891,4.4133333333333331
Min.2021,USA,Q3,d3,2021,3.8955555555555557,3.8944444444444439,3.8933333333333331,3.8933333333333331,3.8933333333333331,3.8899999999999997,3.8899999999999997,3.8899999999999997,3.8911111111111114,3.8899999999999997,3.8899999999999997,3.8911111111111114,3.8911111111111114,3.8911111111111114,3.8899999999999997,3.8899999999999997,3.8911111111111114,4.1133333333333333,3.9588888888888891,3.9699999999999998,3.8966666666666665,3.8988888888888891,3.9000000000000004,3.8955555555555557
Min.2021,USA,Q3,d4,2021,3.8922222222222222,3.8911111111111114,3.8911111111111114,3.8911111111111114,3.8911111111111114,3.8922222222222222,3.8922222222222222,3.8933333333333331,3.8966666666666665,3.8977777777777778,3.8966666666666665,3.8933333333333331,3.8911111111111114,3.8911111111111114,3.8911111111111114,3.8933333333333331,3.8944444444444439,6.0966666666666667,6.66,6.6644444444444444,4.1088888888888881,4.1088888888888881,3.8988888888888891,3.8933333333333331
Min.2021,USA,Q3,d5,2021,3.8988888888888891,3.8977777777777778,3.8977777777777778,3.8966666666666665,3.8988888888888891,4.0011111111111113,4.0011111111111113,4.0022222222222226,4.0033333333333339,4.0033333333333339,4.0044444444444443,4.0033333333333339,4.0011111111111113,4,4.0033333333333339,4.0066666666666668,4.0033333333333339,4.0055555555555555,4.0011111111111113,6.1,3.9011111111111112,3.9811111111111108,4,3.9000000000000004
Min.2021,USA,Q4,d1,2021,3.2333333333333334,3.2311111111111108,3.23,3.23,3.2311111111111108,3.2255555555555557,3.2266666666666666,3.56,3.5611111111111109,3.5622222222222226,3.5622222222222226,3.5611111111111109,3.2322222222222221,3.2322222222222221,3.2322222222222221,3.2322222222222221,3.23,3.2288888888888887,3.565555555555556,4.4400000000000004,4.4355555555555561,3.565555555555556,3.6888888888888891,3.2322222222222221
Min.2021,USA,Q4,d2,2021,5.278888888888889,5.0866666666666669,4.8777777777777773,4.7977777777777781,4.8277777777777784,3.7855555555555558,3.565555555555556,3.5644444444444443,3.8533333333333335,4.9911111111111115,3.94,4.517777777777777,3.5666666666666669,3.5644444444444443,3.5633333333333335,3.5633333333333335,4.9966666666666661,4.9977777777777774,19.22,20.325555555555557,5.7311111111111108,6.0022222222222226,4.9966666666666661,3.5666666666666669
Min.2021,USA,Q4,d3,2021,5.2437500000000004,5.2437500000000004,5.2424999999999997,5.2424999999999997,5.2437500000000004,5.2437500000000004,5.2437500000000004,5.2450000000000001,5.2462499999999999,5.2462499999999999,5.2474999999999996,5.2474999999999996,5.2474999999999996,5.2462499999999999,5.2462499999999999,5.2462499999999999,5.2474999999999996,5.2474999999999996,5.25,31.971250000000001,5.2474999999999996,5.2474999999999996,5.2474999999999996,5.2450000000000001
Min.2021,USA,Q4,d4,2021,5.0066666666666668,4.8988888888888891,4.8977777777777778,4.8966666666666665,4.8944444444444439,3.2255555555555557,3.2288888888888887,3.3411111111111111,3.34,3.3433333333333333,3.3433333333333333,3.5577777777777779,3.5566666666666666,3.3444444444444446,3.3433333333333333,3.342222222222222,2.8988888888888891,3.2266666666666666,3.4622222222222221,6.1577777777777776,35.222222222222221,21.964444444444446,5.5088888888888885,4.8933333333333335
Min.2021,USA,Q4,d5,2021,5.0100000000000007,5.0088888888888885,5.0077777777777781,5.0077777777777781,5.0088888888888885,2.9000000000000004,2.8988888888888891,3.45,3.3433333333333333,3.3433333333333333,3.3433333333333333,3.3444444444444446,3.2288888888888887,3.2266666666666666,3.2266666666666666,3.2233333333333336,2.8955555555555552,2.8955555555555552,3.3355555555555556,5.7644444444444449,3.3433333333333333,5.6255555555555556,5.5633333333333335,5.456666666666667
Min.2022,USA,Q1,d1,2022,2.9522222222222223,2.9522222222222223,2.951111111111111,2.9488888888888889,2.95,2.9466666666666668,2.9466666666666668,2.9455555555555559,2.951111111111111,2.9533333333333331,2.9522222222222223,2.9522222222222223,2.95,2.95,2.9444444444444446,2.8544444444444448,2.8511111111111109,2.8488888888888888,2.8466666666666667,2.9544444444444444,3.2811111111111111,2.9477777777777781,3.6144444444444446,2.9522222222222223
Min.2022,USA,Q1,d2,2022,5.9377777777777778,5.9155555555555557,5.9033333333333333,5.8933333333333335,5.9,5.9188888888888895,5.8377777777777773,4.9955555555555557,4.9977777777777774,5,6.6922222222222221,6.112222222222222,5.112222222222222,5.0266666666666673,5,5,5,4.9977777777777774,4.9966666666666661,17.226666666666667,35.166666666666664,7.1211111111111114,5.9666666666666668,5.9488888888888889
Min.2022,USA,Q1,d3,2022,2.9477777777777781,2.9455555555555559,2.9444444444444446,2.9444444444444446,2.9411111111111108,2.9433333333333334,2.8544444444444448,2.9444444444444446,2.95,2.951111111111111,2.951111111111111,2.95,2.9444444444444446,2.8544444444444448,2.8544444444444448,2.8544444444444448,2.8499999999999996,2.8544444444444448,2.8533333333333335,2.9488888888888889,2.951111111111111,2.9522222222222223,2.9455555555555559,2.9466666666666668
Min.2022,USA,Q1,d4,2022,3.161111111111111,3.1133333333333333,3.1133333333333333,3.1055555555555556,3.0188888888888892,2.8411111111111111,2.84,2.8411111111111111,2.8433333333333333,2.8433333333333333,2.8444444444444446,2.8433333333333333,2.8433333333333333,2.8433333333333333,2.8433333333333333,2.8433333333333333,2.8433333333333333,2.8444444444444446,3.0122222222222224,4.6422222222222222,3.4255555555555555,3.1500000000000004,4.6344444444444441,3.23
Min.2022,USA,Q1,d5,2022,3.161111111111111,3.1133333333333333,3.1133333333333333,3.1055555555555556,3.0188888888888892,2.8411111111111111,2.84,2.8411111111111111,2.8433333333333333,2.8433333333333333,2.8444444444444446,2.8433333333333333,2.8433333333333333,2.8433333333333333,2.8433333333333333,2.8433333333333333,2.8433333333333333,2.8444444444444446,3.0122222222222224,4.6422222222222222,3.4255555555555555,3.1500000000000004,4.6344444444444441,3.23
Min.2022,USA,Q2,d1,2022,2.8322222222222222,2.8311111111111114,2.83,2.8288888888888888,2.8288888888888888,2.83,2.8288888888888888,2.83,2.8322222222222222,2.8322222222222222,2.8322222222222222,2.8322222222222222,2.8311111111111114,2.8311111111111114,2.83,2.8311111111111114,2.83,2.8311111111111114,3.3677777777777775,5.16,3.3655555555555554,3.34,3.3311111111111114,2.8322222222222222
Min.2022,USA,Q2,d2,2022,1.6655555555555557,1.6644444444444444,1.6644444444444444,1.6644444444444444,1.67,1.67,1.671111111111111,1.6755555555555555,1.6911111111111112,1.6922222222222223,1.6911111111111112,1.6777777777777778,1.6755555555555555,1.6744444444444444,1.6744444444444444,1.6744444444444444,1.6766666666666667,2.2244444444444444,2.5033333333333334,2.2322222222222221,1.6977777777777776,1.6755555555555555,1.6677777777777778,1.6633333333333333
Min.2022,USA,Q2,d3,2022,2.2200000000000002,2.2200000000000002,2.2200000000000002,2.2188888888888889,2.2200000000000002,2.221111111111111,2.7933333333333334,2.8244444444444445,2.8288888888888888,2.83,2.83,2.8288888888888888,2.8277777777777775,2.8266666666666667,2.8244444444444445,2.8244444444444445,2.8277777777777775,2.83,3.4522222222222223,4.3377777777777773,3.0633333333333335,2.8255555555555554,2.7766666666666664,2.221111111111111
Min.2022,USA,Q2,d4,2022,1.72,1.7188888888888889,1.6777777777777778,1.7188888888888889,1.72,1.6766666666666667,1.6755555555555555,3.048888888888889,3.0522222222222219,3.322222222222222,3.3233333333333333,3.0522222222222219,3.0511111111111111,3.0477777777777777,2.9000000000000004,2.8955555555555552,3.0522222222222219,3.3255555555555554,5.6622222222222227,5.66,3.322222222222222,1.6755555555555555,3.0633333333333335,1.72
Min.2022,USA,Q2,d5,2022,1.5622222222222222,1.5622222222222222,1.5611111111111111,1.5611111111111111,1.5611111111111111,1.5622222222222222,1.5611111111111111,1.6755555555555555,1.6911111111111112,1.6888888888888889,1.6900000000000002,1.6744444444444444,1.6688888888888889,1.6900000000000002,1.6888888888888889,1.6900000000000002,1.6911111111111112,1.6933333333333334,2.2222222222222223,2.1111111111111112,1.6966666666666665,1.6922222222222223,1.6922222222222223,1.6222222222222222
Min.2022,USA,Q3,d1,2022,5.4533333333333331,5.4255555555555555,5.4122222222222227,5.4066666666666663,5.3933333333333335,5.2755555555555551,2.8866666666666667,5.3022222222222224,5.3311111111111105,5.3433333333333337,5.3411111111111111,5.3311111111111105,5.33,5.3177777777777777,5.318888888888889,5.322222222222222,5.333333333333333,5.3755555555555556,5.4666666666666668,5.4744444444444449,5.4911111111111115,5.4177777777777774,6.1188888888888888,5.482222222222223
Min.2022,USA,Q3,d2,2022,2.8822222222222225,2.8811111111111112,2.8800000000000003,2.7222222222222223,2.8788888888888891,2.6733333333333333,2.6722222222222225,2.6733333333333333,2.677777777777778,2.8177777777777777,2.6766666666666667,2.5622222222222222,2.5633333333333335,2.5633333333333335,2.5633333333333335,2.5622222222222222,2.56,2.8811111111111112,3.3444444444444446,3.3644444444444446,3.4133333333333331,2.7466666666666666,3.7811111111111111,2.8866666666666667
Min.2022,USA,Q3,d3,2022,2.8844444444444446,2.8788888888888891,2.7888888888888892,2.7877777777777779,2.8788888888888891,2.8333333333333335,2.8788888888888891,2.8811111111111112,3.3366666666666669,3.3411111111111111,3.3433333333333333,2.8877777777777776,2.8833333333333333,2.8833333333333333,2.8833333333333333,2.8833333333333333,2.8866666666666667,3.3366666666666669,5.1011111111111109,4.0344444444444445,3.3377777777777777,2.8844444444444446,4.0133333333333328,2.8866666666666667
Min.2022,USA,Q3,d4,2022,2.7844444444444445,2.7822222222222219,2.7822222222222219,2.7822222222222219,2.7822222222222219,2.7811111111111111,2.778888888888889,2.7811111111111111,2.7822222222222219,2.7833333333333332,2.7822222222222219,2.7811111111111111,2.7811111111111111,2.78,2.78,2.78,2.78,2.7833333333333332,2.8844444444444446,2.8855555555555554,2.7888888888888892,2.7844444444444445,2.7877777777777779,2.7844444444444445
Min.2022,USA,Q3,d5,2022,2.7744444444444443,2.7733333333333334,2.7733333333333334,2.7722222222222221,2.7722222222222221,2.7733333333333334,2.7722222222222221,2.7733333333333334,2.7755555555555556,2.7755555555555556,2.7722222222222221,2.7722222222222221,2.7744444444444443,2.7733333333333334,2.7722222222222221,2.7733333333333334,2.7722222222222221,2.7766666666666664,2.8855555555555554,2.8866666666666667,2.9333333333333331,2.7766666666666664,2.8811111111111112,2.7766666666666664
Min.2022,USA,Q4,d1,2022,6.6833333333333336,6.4866666666666672,6.4677777777777781,6.4477777777777776,7.5133333333333336,7.0355555555555558,7.0222222222222221,6.9944444444444445,7.0066666666666668,7.0033333333333339,6.9944444444444445,6.9944444444444445,7.0388888888888888,6.4377777777777778,6.4377777777777778,6.35,6.35,6.35,16.658888888888889,16.662222222222223,6.456666666666667,6.46,11.156666666666666,8.0522222222222215
Min.2022,USA,Q4,d2,2022,3.8888888888888888,3.8588888888888886,3.847777777777778,3.842222222222222,3.8944444444444439,3.8777777777777778,2.8844444444444446,3.6155555555555554,3.8033333333333328,3.8266666666666662,3.8188888888888886,3.7655555555555558,3.7600000000000002,3.8288888888888888,3.8444444444444446,3.8888888888888888,3.7955555555555551,4.8422222222222224,8.3333333333333339,8.34,5.0077777777777781,3.9588888888888891,4.344444444444445,3.3333333333333335
Min.2022,USA,Q4,d3,2022,6.1212499999999999,6.1187500000000004,6.1174999999999997,6.1174999999999997,6.1187500000000004,6.1124999999999998,6.1224999999999996,6.125,6.1574999999999998,6.2249999999999996,6.1987500000000004,6.1937499999999996,6.19,5.5737500000000004,4.9874999999999998,4.9874999999999998,5.5737500000000004,6.2525000000000004,6.5162500000000003,8.1162500000000009,6.5137499999999999,6.3462500000000004,8.9674999999999994,6.8812499999999996
Min.2022,USA,Q4,d4,2022,5.5477777777777781,7.5466666666666669,7.4722222222222223,7.46,7.7788888888888899,6.0911111111111111,9.1344444444444441,12.706666666666667,9.1111111111111107,8.9411111111111108,8.9777777777777779,8.99,8.9622222222222216,8.9588888888888878,8.9555555555555557,8.9477777777777785,8.9366666666666674,8.9977777777777774,26.716666666666665,30.543333333333333,18.252222222222223,15.913333333333334,11.463333333333333,10.958888888888888
Min.2022,USA,Q4,d5,2022,4.778888888888889,4.7699999999999996,4.7666666666666666,4.7666666666666666,4.7699999999999996,4.7811111111111115,4.7977777777777781,4.818888888888889,4.83,4.833333333333333,4.8266666666666662,4.8233333333333333,4.815555555555556,4.8133333333333335,4.8133333333333335,4.8066666666666666,4.8099999999999996,4.8166666666666664,4.84,4.8644444444444446,4.8577777777777778,4.8366666666666669,4.8088888888888892,4.7877777777777784
Min.2023,USA,Q1,d1,2023,2.1111111111111112,1.7322222222222221,1.6777777777777778,1.6777777777777778,2.1155555555555554,2.7833333333333332,5.5533333333333328,6.2866666666666662,5.554444444444445,6.3088888888888892,7.7788888888888899,7.7788888888888899,7.7822222222222228,7.7811111111111115,7.7799999999999994,7.7788888888888899,7.7788888888888899,7.7777777777777777,9.1066666666666656,10.556666666666667,10.565555555555555,7.2188888888888885,3.3411111111111111,2.2277777777777779
Min.2023,USA,Q1,d2,2023,2.7777777777777777,2.7777777777777777,2.74,2.74,2.4477777777777781,2.2311111111111108,2.3177777777777777,2.7688888888888892,2.7711111111111113,2.7711111111111113,2.7766666666666664,2.7755555555555556,2.7777777777777777,2.7744444444444443,2.7744444444444443,2.7733333333333334,2.7722222222222221,2.7688888888888892,2.77,27.773333333333333,8.8977777777777778,2.7755555555555556,2.7866666666666666,2.7744444444444443
Min.2023,USA,Q1,d3,2023,1.6755555555555555,1.671111111111111,1.67,1.671111111111111,1.671111111111111,1.8955555555555554,7.5455555555555556,7.5466666666666669,5.554444444444445,6.3088888888888892,4.6766666666666667,4.6766666666666667,4.6766666666666667,4.6755555555555555,4.6755555555555555,4.6755555555555555,4.6744444444444442,4.6766666666666667,8.0044444444444451,8.0111111111111111,10.565555555555555,5.5488888888888885,3.7722222222222226,2.2277777777777779
Min.2023,USA,Q1,d4,2023,2.7777777777777777,2.75,2.4455555555555559,2.4455555555555559,2.4466666666666668,2.2322222222222221,2.592222222222222,2.7733333333333334,2.7777777777777777,2.778888888888889,6.344444444444445,6.3644444444444446,5.7733333333333334,5.7544444444444443,5.7544444444444443,4.4477777777777776,2.7811111111111111,2.7766666666666664,2.7755555555555556,15.481111111111112,15.805555555555555,8.8855555555555554,2.9933333333333336,2.9888888888888889
Min.2023,USA,Q1,d5,2023,2.7777777777777777,2.75,2.4455555555555559,2.4455555555555559,2.4466666666666668,2.2322222222222221,2.592222222222222,2.7733333333333334,2.7777777777777777,2.778888888888889,6.344444444444445,6.3644444444444446,5.7733333333333334,5.7544444444444443,5.7544444444444443,4.4477777777777776,2.7811111111111111,2.7766666666666664,2.7755555555555556,15.481111111111112,15.805555555555555,8.8855555555555554,2.9933333333333336,2.9000000000000004
Min.2023,USA,Q2,d1,2023,8.1855555555555561,3.7766666666666668,3.7755555555555551,3.7755555555555551,4.4511111111111115,3.7733333333333334,3.3322222222222222,3.3455555555555554,4.445555555555555,4.4477777777777776,4.4499999999999993,4.4488888888888889,4.4488888888888889,4.4477777777777776,4.4477777777777776,4.4477777777777776,4.445555555555555,4.4488888888888889,4.4544444444444444,32.453333333333333,31.155555555555551,24.733333333333334,9.7311111111111117,9.7799999999999994
Min.2023,USA,Q2,d2,2023,1.6744444444444444,1.6744444444444444,1.6733333333333333,1.6744444444444444,1.6744444444444444,1.6733333333333333,1.7111111111111112,1.7133333333333334,1.7144444444444444,1.7111111111111112,1.7122222222222223,1.7111111111111112,1.6111111111111112,1.3811111111111112,1.2288888888888889,1.2922222222222224,1.7122222222222223,1.721111111111111,16.411111111111111,10.55,2.8888888888888888,1.7155555555555555,1.7133333333333334,1.6755555555555555
Min.2023,USA,Q2,d3,2023,3.3255555555555554,3.3255555555555554,3.3255555555555554,3.3255555555555554,3.3255555555555554,4.0044444444444443,4.0022222222222226,4.0055555555555555,4.0044444444444443,4.0033333333333339,4.0044444444444443,4.0044444444444443,4.0033333333333339,4.0022222222222226,4.0022222222222226,4.0022222222222226,4.0022222222222226,4.0088888888888885,32.972222222222221,33.326666666666668,32.877777777777773,4.0111111111111111,4.0088888888888885,3.3277777777777775
Min.2023,USA,Q2,d4,2023,1.6777777777777778,1.6766666666666667,1.6755555555555555,1.6766666666666667,2.2133333333333334,2.3277777777777775,2.3233333333333333,2.3311111111111114,2.3322222222222222,1.721111111111111,1.7055555555555555,1.6977777777777776,1.6955555555555555,1.6944444444444444,1.6966666666666665,1.7011111111111112,2.3244444444444445,2.8955555555555552,11.103333333333333,11.104444444444445,11.106666666666666,2.3255555555555554,2.2166666666666668,1.6755555555555555
Min.2023,USA,Q2,d5,2023,1.7055555555555555,1.7011111111111112,1.6844444444444444,1.6877777777777778,1.77,1.7733333333333334,1.7733333333333334,3.3266666666666667,3.33,3.3322222222222222,3.44,3.4366666666666665,1.7777777777777777,1.7755555555555556,1.7733333333333334,1.7733333333333334,1.7744444444444445,1.7766666666666666,15.554444444444446,11.143333333333334,1.7755555555555556,1.7744444444444445,1.7166666666666666,1.6766666666666667
Min.2023,USA,Q3,d1,2023,4.4533333333333331,4.4511111111111115,4.4499999999999993,4.4499999999999993,4.6677777777777774,3.7688888888888892,3.887777777777778,4.4333333333333336,4.4366666666666665,4.4355555555555561,5.0066666666666668,6.655555555555555,5.0022222222222226,2.907777777777778,2.9088888888888889,6.6566666666666663,2.9055555555555554,6.6588888888888889,22.231111111111112,29.077777777777776,25.355555555555554,4.4588888888888896,12.076666666666666,9.8977777777777778
Min.2023,USA,Q3,d2,2023,6.666666666666667,5.0077777777777781,5.0044444444444443,5.0044444444444443,5.0066666666666668,5.0100000000000007,3.3411111111111111,7.0877777777777773,7.7844444444444445,7.2399999999999993,4.3633333333333333,4.3633333333333333,4.3633333333333333,6.6722222222222216,5.565555555555556,4.3611111111111107,4.3611111111111107,13.342222222222222,22.23,22.231111111111112,22.226666666666667,6.6722222222222216,6.6722222222222216,5.565555555555556
