,,,Load,PV,Wind,Load_PV_corr,Load_Wind_corr,PV_Wind_corr
2,131,18,0.4286,0.5581,0.8514,-0.017119415501143292,-0.09828090597465704,0.020616437029213158
2,131,19,0.4383,0.6247,0.6914,-0.034918066418318086,-0.05078781036617125,0.023284675614070882
2,131,20,0.4668,0.1786,0.9177,0.07908652761369411,-0.1015465343257749,-0.1311308716026466
2,131,21,0.5123,0.3423,0.0429,0.03148261194550306,0.09381123229134909,0.07239863256783106
2,131,22,0.5714,0.4429,0.0406,0.007897245017149392,0.06668969586985517,0.025800128116611542
2,131,23,0.6403,0.1349,0.2049,0.026873179791031515,0.022375183104357217,0.10987925547687578
2,132,0,0.7143,0.9047,0.0144,1.0163154852663721e-05,-1.2324238122485355e-05,-0.20040502476702662
2,132,1,0.7882,0.7513,0.0614,0.01871235389926321,-0.0329682971281123,-0.1128865685246486
2,132,2,0.8571,0.3684,0.9286,-0.018534943826854677,0.06016224260638973,-0.05466468191260597
2,132,3,0.9163,0.1785,0.2171,-0.06458210063579778,-0.05864170076759401,0.0927915637593961
2,132,4,0.9617,0.4691,0.0195,-0.007193586423399396,-0.12071111719798017,0.01418422386864406
2,132,5,0.9903,0.1811,0.9218,-0.08752029727197663,0.1143931718899263,-0.13140504801905922
2,132,6,1.0,0.161,0.3384,-0.09633898568915145,-0.048278817501587905,0.056972097790137954
2,132,7,0.9903,0.4483,0.0092,-0.013766417271976642,-0.13750724311007365,0.024845610187241643
2,132,8,0.9617,0.5185,0.411,0.00502920857660059,-0.02384422969798018,-0.0019588256689575686
2,132,9,0.9163,0.0378,0.9441,-0.09300701813579777,0.08823047423240601,-0.20105927097256535
2,132,10,0.8571,0.8865,0.7991,0.055462688673145306,0.04166640510638974,0.1132865851008595
2,132,11,0.7882,0.3324,0.4469,-0.012254828600736796,-0.004470209628112294,0.010024263283024125
2,132,12,0.7143,0.1491,0.9303,-8.72684514737614e-06,1.0573261877562965e-05,-0.14763395057241288
2,132,13,0.6403,0.5844,0.4369,-0.006378582708968497,0.005212983104357213,-0.006076318932423019
2,132,14,0.5714,0.6649,0.3192,-0.023821004982850606,0.026884720869855175,-0.031372788732981965
2,132,15,0.5123,0.0013,0.0106,0.10035608694550306,0.10033502479134909,0.24683176448856273
2,132,16,0.4668,0.5091,0.5327,-0.002703959886305883,-0.006268659325774895,0.000276765687749739
2,132,17,0.4383,0.1903,0.8709,0.08496547358168192,-0.10032532286617124,-0.11192151092810396
2,132,18,0.4286,0.3977,0.4077,0.02870285449885672,0.028473091525342976,0.01001417649821722
2,132,19,0.4383,0.6862,0.9809,-0.05189052891831808,-0.13068257286617124,0.08903613302641844
2,132,20,0.4668,0.683,0.1103,-0.045739862386305896,0.09826478067422509,-0.07338884908232139
2,132,21,0.5123,0.4003,0.9132,0.01976806194550306,-0.08196761020865093,-0.03972017314609175
2,132,22,0.5714,0.5444,0.2953,-0.006604567482850602,0.03029943336985517,-0.009803167021853906
2,132,23,0.6403,0.094,0.4043,0.02989875729103151,0.007624568104357215,0.04165800214989404
2,134,0,0.7143,0.5096,0.0851,2.856548526428795e-07,-1.0556738122481627e-05,-0.004824933556406768
2,134,1,0.7882,0.7928,0.283,0.02178024139926321,-0.0165865171281123,-0.06610513919410999
2,134,2,0.8571,0.7233,0.0192,0.032153648673145324,-0.06972281239361025,-0.10989974721875433
2,134,3,0.9163,0.1417,0.2542,-0.07201662063579778,-0.051146573267594,0.09024830407697738
2,134,4,0.9617,0.8122,0.6179,0.07769793107660061,0.02734800280201983,0.03470946442885747
2,134,5,0.9903,0.7376,0.9079,0.06608761522802337,0.11055642438992633,0.09589748727692658
2,134,6,1.0,0.324,0.581,-0.04976581068915143,0.021038067498412093,-0.012824500078256359
2,134,7,0.9903,0.432,0.2124,-0.018265624771976637,-0.08141896311007366,0.01951925608536154
2,134,8,0.9617,0.8111,0.878,0.07742576357660061,0.09170324530201983,0.11597998399313593
2,134,9,0.9163,0.221,0.402,-0.05599603813579777,-0.021287278267593992,0.02920567224135745
2,134,10,0.8571,0.966,0.5426,0.0668172761731453,0.005031792606389736,0.01648173908332901
2,134,11,0.7882,0.7594,0.0357,0.01931114639926321,-0.0348681696281123,-0.12321243486484168
2,134,12,0.7143,0.8594,0.6999,9.030654852661334e-06,4.8132618775508076e-06,0.06954705077032088
2,134,13,0.6403,0.5705,0.5908,-0.005350330208968494,-0.006171769395642787,0.0060342087365302275
2,134,14,0.5714,0.1664,0.3869,0.04740218251714939,0.01721208336985517,0.03996863276981274
2,134,15,0.5123,0.347,0.2472,0.030533329445503066,0.052547739791349087,0.03933081725660138
2,134,16,0.4668,0.2235,0.8332,0.06797490011369413,-0.08063489682577492,-0.08949709667251453
2,134,17,0.4383,0.3933,0.8852,0.028942548581681923,-0.10427176536617123,-0.03962451990676248
2,134,18,0.4286,0.0113,0.0371,0.13908767449885673,0.13434424652534296,0.22896191338337982
2,134,19,0.4383,0.4166,0.6003,0.02251233108168191,-0.02564648786617123,-0.007580692537605951
2,134,20,0.4668,0.7026,0.9184,-0.050590372386305885,-0.10171976682577491,0.0840253956864794
2,134,21,0.5123,0.9755,0.2372,-0.09640795805449695,0.05456748979134909,-0.1289589910830836
2,134,22,0.5714,0.9526,0.0204,-0.0649261424828506,0.06957577086985517,-0.22129170784502464
2,134,23,0.6403,0.5244,0.55,-0.0019400827089684914,-0.003153589395642791,0.001118035114833073
2,135,0,0.7143,0.0608,0.5474,-1.09343451473808e-05,1.0007618775427632e-06,-0.01750828124695556
2,135,1,0.7882,0.0141,0.3005,-0.0357851561007368,-0.015292829628112299,0.1001401182411034
2,135,2,0.8571,0.3714,0.7997,-0.018106468826854676,0.04175210010638973,-0.03705984690752466
2,135,3,0.9163,0.1342,0.2017,-0.07353180813579777,-0.061752885767594,0.1112557003231664
2,135,4,0.9617,0.6613,0.6604,0.0403614985766006,0.03786356530201982,0.024963278985513964
2,135,5,0.9903,0.5337,0.4424,0.009806117728023348,-0.017933213110073662,-0.0023081199524941547
2,135,6,1.0,0.1508,0.3595,-0.09925338068915145,-0.0422500200015879,0.051365999639731444
2,135,7,0.9903,0.4231,0.9541,-0.020722247271976642,0.1233087793899263,-0.033537756974851916
2,135,8,0.9617,0.285,0.544,-0.05274452892339941,0.009063295302019835,-0.007808657789130359
2,135,9,0.9163,0.2608,0.6088,-0.04795544313579778,0.020491491732406004,-0.024076937908540926
2,135,10,0.8571,0.3613,0.9008,-0.019549001326854675,0.05619170760638974,-0.05385032648196573
2,135,11,0.7882,0.5964,0.8512,0.007261371399263213,0.02541766787188771,0.03377315898678429
2,135,12,0.7143,0.4364,0.5306,-1.5443451473609834e-06,5.807618775418759e-07,-0.001435034859760423
2,135,13,0.6403,0.3309,0.5205,0.012374079791031507,-0.0009713268956427847,-0.002196384543449447
2,135,14,0.5714,0.576,0.4804,-0.011119417482850596,0.0038532708698551777,-0.002098935479679117
2,135,15,0.5123,0.9527,0.6885,-0.09180292805449695,-0.03658382770865092,0.08232854548449771
2,135,16,0.4668,0.0985,0.5385,0.09890927511369413,-0.007704014325774902,-0.012442035463164903
2,135,17,0.4383,0.4173,0.1409,0.02231914858168192,0.10113642713382873,0.029637785222810725
2,135,18,0.4286,0.19,0.2567,0.08803755199885673,0.07161001652534299,0.07724978150965015
2,135,19,0.4383,0.7584,0.0652,-0.07181592391831806,0.12202773463382874,-0.11506409261382543
2,135,20,0.4668,0.3104,0.5859,0.04646932261369412,-0.0194343293257749,-0.01474596618852059
2,135,21,0.5123,0.197,0.1301,0.06082957944550306,0.07619901229134908,0.11362369866158105
2,135,22,0.5714,0.9743,0.0668,-0.0680265299828506,0.06294637086985518,-0.2097666911288153
2,135,23,0.6403,0.8733,0.2448,-0.027749960208968496,0.019423580604357216,-0.09849670656326648
2,136,0,0.7143,0.133,0.8032,-9.129345147376991e-06,7.395761877556259e-06,-0.1080295404923824
2,136,1,0.7882,0.8309,0.1471,0.024596783899263213,-0.0266329246281123,-0.11987110787170144
2,136,2,0.8571,0.874,0.7494,0.05367737617314531,0.03456800260638973,0.09096139231503632
2,136,3,0.9163,0.6573,0.0845,0.03214746936420223,-0.08543021576759399,-0.06728961810036
2,136,4,0.9617,0.7473,0.7241,0.06164004857660059,0.05362453780201982,0.05399323840878631
2,136,5,0.9903,0.0672,0.5145,-0.11895954477197662,0.001968189389926319,-0.0030730479923823713
2,136,6,1.0,0.7409,0.4109,0.06935294181084857,-0.0275637550015879,-0.02341568062576651
2,136,7,0.9903,0.4205,0.2211,-0.021439912271976638,-0.07901754561007367,0.022235643510412358
2,136,8,0.9617,0.103,0.8261,-0.09777587892339941,0.07886188780201982,-0.12595393490041085
2,136,9,0.9163,0.0198,0.8454,-0.09664346813579779,0.06829060673240601,-0.16170492488262633
2,136,10,0.8571,0.7384,0.8391,0.03431030617314531,0.04737940510638973,0.0796903495025363
2,136,11,0.7882,0.9604,0.6943,0.034170071399263216,0.013818835371887711,0.08640416206859326
2,136,12,0.7143,0.9529,0.9041,1.1368154852666265e-05,9.918261877561583e-06,0.18040373902870502
2,136,13,0.6403,0.7132,0.4231,-0.01590656270896849,0.006233838104357216,-0.01812015521799212
2,136,14,0.5714,0.6149,0.1344,-0.016677254982850602,0.05328802086985517,-0.04353531315879496
2,136,15,0.5123,0.7464,0.1131,-0.050135485554496935,0.07963258729134909,-0.09786802361738234
2,136,16,0.4668,0.6397,0.033,-0.0350241948863059,0.11739459817422508,-0.06713571345859172
2,136,17,0.4383,0.2629,0.1216,0.06492968858168191,0.10646274463382874,0.09076146432087982
2,136,18,0.4286,0.6163,0.1656,-0.03374570050114327,0.09763500902534299,-0.040371933237555106
2,136,19,0.4383,0.3015,0.6248,0.05427705358168192,-0.032407875366171256,-0.02309549846621369
2,136,20,0.4668,0.2186,0.4089,0.06918752761369412,0.024368745674225097,0.027529499840442832
2,136,21,0.5123,0.4639,0.2594,0.006922451945503062,0.05008364479134908,0.008498859364070892
2,136,22,0.5714,0.1995,0.1563,0.042673020017149385,0.05015905836985517,0.10485527113490421
2,136,23,0.6403,0.0567,0.0834,0.03265802479103151,0.03136314560435722,0.18717143974008713
2,137,0,0.7143,0.6157,0.6105,2.9381548526484764e-06,2.578261877546093e-06,0.012120532235005846
2,137,1,0.7882,0.319,0.6866,-0.013245423600736795,0.013249612871887709,-0.03211340635620352
2,137,2,0.8571,0.1678,0.123,-0.04718563882685467,-0.05489757739361025,0.12698562281046316
2,137,3,0.9163,0.1266,0.665,-0.07506719813579778,0.03184529673240601,-0.05857135555843932
2,137,4,0.9617,0.473,0.5837,-0.006228628923399406,0.018886067802019825,-0.001921528564028721
2,137,5,0.9903,0.7526,0.4644,0.07022799022802337,-0.011860663110073673,-0.01093257268242302
2,137,6,1.0,0.9688,0.0527,0.13446966931084856,-0.1299104500015879,-0.21397938807876446
2,137,7,0.9903,0.6963,0.3121,0.05468778272802336,-0.053899270610073664,-0.038688007792941306
2,137,8,0.9617,0.3604,0.0048,-0.0340886839233994,-0.12434826469798017,0.06924091617174366
2,137,9,0.9163,0.7259,0.0165,0.04600638436420223,-0.099167915767594,-0.11178384870757542
2,137,10,0.8571,0.4588,0.9631,-0.005623563826854682,0.06508970510638973,-0.017943843266772643
2,137,11,0.7882,0.3701,0.071,-0.009467856100736796,-0.0322586171281123,0.055887505830026184
2,137,12,0.7143,0.3075,0.0413,-4.7668451473677845e-06,-1.1651738122483937e-05,0.08886725012372536
2,137,13,0.6403,0.5514,0.8337,-0.003937407708968494,-0.02414029689564279,0.017369329210361516
2,137,14,0.5714,0.4729,0.2832,0.0036109950171493974,0.03202822086985517,0.005665617059700971
2,137,15,0.5123,0.3763,0.9946,0.024615461945503056,-0.09840837520865094,-0.059380632348327515
2,137,16,0.4668,0.9343,0.4158,-0.1079303298863059,0.02266116817422509,-0.03993586838999414
2,137,17,0.4383,0.768,0.3627,-0.07446528391831807,0.03992517213382874,-0.039035627306406744
2,137,18,0.4286,0.5491,0.6271,-0.01454834050114329,-0.03420400347465702,0.006097417415392017
2,137,19,0.4383,0.4982,0.8073,-7.228918318071213e-06,-0.08277331286617125,7.856410564761107e-06
2,137,20,0.4668,0.0421,0.0449,0.11286686511369412,0.1144496456742251,0.2109202363305343
2,137,21,0.5123,0.154,0.0555,0.06951450444550307,0.09126634729134908,0.1555216541519266
2,137,22,0.5714,0.5584,0.2148,-0.008604817482850604,0.04180087086985517,-0.017620348995939273
2,137,23,0.6403,0.7112,0.8527,-0.0157586127089685,-0.025545821895642792,0.07356443681960952
2,138,0,0.7143,0.7561,0.5941,6.448154852655883e-06,2.168261877545226e-06,0.02237006135594079
2,138,1,0.7882,0.6231,0.0749,0.00923516889926321,-0.03197030962811231,-0.054026771812250234
2,138,2,0.8571,0.6498,0.8156,0.021656011173145324,0.044023017606389735,0.04673581384704852
2,138,3,0.9163,0.5582,0.7706,0.012126791864202234,0.053179136732406,0.015800723592983477
2,138,4,0.9617,0.761,0.3012,0.0650297710766006,-0.05101149469798017,-0.05418675156961812
2,138,5,0.9903,0.2327,0.4447,-0.07327740727197664,-0.01729835561007367,0.016637117288359496
2,138,6,1.0,0.8509,0.4757,0.10078269181084856,-0.009048775001587893,-0.011170670986538858
2,138,7,0.9903,0.9674,0.4194,0.12951816022802334,-0.024281788110073668,-0.041277605365349836
2,138,8,0.9617,0.8718,0.8635,0.0924444610766006,0.08811558280201984,0.13305967401727212
2,138,9,0.9163,0.6399,0.4654,0.028632234364202234,-0.008478893267594,-0.0059481810322705815
2,138,10,0.8571,0.6224,0.1167,0.01774260617314531,-0.055797374893610245,-0.04853138823120347
2,138,11,0.7882,0.7984,0.0415,0.022194221399263213,-0.034439404628112305,-0.13986623441006527
2,138,12,0.7143,0.6094,0.4207,2.7806548526481446e-06,-2.1667381224639207e-06,-0.009639921399394564
2,138,13,0.6403,0.7889,0.213,-0.0215064702089685,0.021775985604357218,-0.08558093163440474
2,138,14,0.5714,0.0338,0.8801,0.06634740751714939,-0.053253866630144815,-0.17308626929573606
2,138,15,0.5123,0.6652,0.9467,-0.03373511555449695,-0.08873377270865093,0.07337969721086965
2,138,16,0.4668,0.2044,0.8508,0.07270167261369412,-0.08499045682577491,-0.10089087773069541
2,138,17,0.4383,0.0343,0.6142,0.12801757358168192,-0.029482540366171237,-0.049555859070888476
2,138,18,0.4286,0.189,0.4271,0.08832322699885672,0.022930996525342983,0.024817234510158274
2,138,19,0.4383,0.8435,0.8939,-0.09530139641831807,-0.10667274786617124,0.13347909787270912
2,138,20,0.4668,0.6707,0.8052,-0.042695919886305875,-0.07370559682577492,0.05138355835797331
2,138,21,0.5123,0.8855,0.5113,-0.07823020805449694,-0.0007938577086509174,0.001522375962139989
2,138,22,0.5714,0.2467,0.2834,0.035929320017149394,0.031999645869855174,0.0563224688305343
2,138,23,0.6403,0.5454,0.37,-0.0034935577089684933,0.010161910604357215,-0.0064874398470571625
2,139,0,0.7143,0.6041,0.8384,2.648154852647863e-06,8.275761877558117e-06,0.03506479836051395
2,139,1,0.7882,0.7767,0.5835,0.02059004889926321,0.005627945371887709,0.021204331485513976
2,139,2,0.8571,0.8517,0.5978,0.050492378673145315,0.01291573260638974,0.03196954169384731
2,139,3,0.9163,0.7415,0.9721,0.04915797436420224,0.093887174232406,0.11308109779140828
2,139,4,0.9617,0.676,0.0747,0.04399864607660061,-0.10705325719798017,-0.07693997491819538
2,139,5,0.9903,0.4495,0.7809,-0.013435187271976633,0.07550124938992633,-0.013313769251274662
2,139,6,1.0,0.2061,0.8039,-0.08345278818915143,0.0847261699984121,-0.08660878442657953
2,139,7,0.9903,0.4985,0.7793,9.003772802336195e-05,0.07505960938992631,8.870211813590729e-05
2,139,8,0.9617,0.1052,0.8747,-0.0972315439233994,0.09088674280201983,-0.1443512548216507
2,139,9,0.9163,0.4474,0.9956,-0.010257578135797769,0.09863476173240601,-0.02478931937449621
2,139,10,0.8571,0.4622,0.9363,-0.00513795882685468,0.06126199510638974,-0.015430261653459629
2,139,11,0.7882,0.5597,0.6508,0.004548323899263207,0.010603097871887712,0.008824731251774126
2,139,12,0.7143,0.6201,0.7638,3.0481548526487074e-06,6.410761877554181e-06,0.031265591881855424
2,139,13,0.6403,0.6555,0.3771,-0.011638205208968492,0.009636688104357215,-0.020494808560217726
2,139,14,0.5714,0.8427,0.1267,-0.04922417998285059,0.054388158369855166,-0.13115062262525834
2,139,15,0.5123,0.9884,0.799,-0.09901343555449695,-0.05890206520865093,0.14296489789430464
2,139,16,0.4668,0.964,0.1221,-0.11528033738630587,0.0953445756742251,-0.1794686364883173
2,139,17,0.4383,0.331,0.1024,0.046135791081681914,0.11176146463382874,0.06770029674847129
2,139,18,0.4286,0.3545,0.6277,0.041044014498856723,-0.03437540847465703,-0.01728833732292101
2,139,19,0.4383,0.9548,0.7874,-0.12601741391831806,-0.07728141036617124,0.12786925007926397
2,139,20,0.4668,0.8562,0.2581,-0.08860253238630587,0.06168797567422509,-0.0892450193058986
2,139,21,0.5123,0.5254,0.2686,-0.005499010554496938,0.04822547479134908,-0.006500785431406747
2,139,22,0.5714,0.9875,0.8715,-0.06991247998285059,-0.05202514163014482,0.1781785795393758
2,139,23,0.6403,0.7501,0.4445,-0.018636240208968494,0.004650773104357213,-0.015838480132880327
2,140,0,0.7143,0.2911,0.8316,-5.176845147368649e-06,8.105761877557758e-06,-0.0671396384662137
2,140,1,0.7882,0.5389,0.5742,0.003010683899263212,0.00494044287188771,0.0027217509011643777
2,140,2,0.8571,0.4162,0.0247,-0.011707908826854676,-0.06893727489361025,0.03956625794511764
2,140,3,0.9163,0.4104,0.2425,-0.017732503135797776,-0.053510265767594004,0.02324860626574772
2,140,4,0.9617,0.0464,0.463,-0.1117801339233994,-0.010978129697980168,0.020044989129060692
2,140,5,0.9903,0.2344,0.0013,-0.07280816477197663,-0.13968784061007367,0.13348788462956887
2,140,6,1.0,0.401,0.9453,-0.02776498568915143,0.12512768499841212,-0.042555370982727915
2,140,7,0.9903,0.7869,0.9498,0.07969564772802336,0.1221218718899263,0.1277412672324652
2,140,8,0.9617,0.814,0.065,0.07814329607660059,-0.10945327969798017,-0.13971188343699614
2,140,9,0.9163,0.0492,0.55,-0.09070393313579778,0.008612421732406013,-0.019139966653459645
2,140,10,0.8571,0.9328,0.9794,0.0620754861731453,0.06741775260638974,0.20515680889532087
2,140,11,0.7882,0.0285,0.0516,-0.0347206361007368,-0.03369276212811231,0.2140630073696603
2,140,12,0.7143,0.5923,0.2457,2.3531548526472423e-06,-6.541738122473153e-06,-0.024629956492128305
2,140,13,0.6403,0.0135,0.6967,0.03585374479103151,-0.014005721895642788,-0.09176352193928279
2,140,14,0.5714,0.1636,0.0632,0.047802232517149386,0.06346072086985516,0.14860748840751598
2,140,15,0.5123,0.2177,0.7883,0.05664869694550306,-0.056740932708650924,-0.07879363954344946
2,140,16,0.4668,0.5573,0.251,-0.014632254886305889,0.0634450481742251,-0.015158154291925048
2,140,17,0.4383,0.2494,0.4452,0.06865535108168191,0.017157234633828754,0.015466149319609494
2,140,18,0.4286,0.8939,0.857,-0.11304908050114329,-0.09988068597465702,0.13835793725533105
2,140,19,0.4383,0.9484,0.1836,-0.12425117391831807,0.08935229463382874,-0.14576952096240267
2,140,20,0.4668,0.1098,0.5849,0.09611280761369412,-0.0191868543257749,-0.030110805688012464
2,140,21,0.5123,0.8301,0.9517,-0.06704079305449694,-0.08974364770865093,0.1474849235256562
2,140,22,0.5714,0.1331,0.1267,0.052159920017149385,0.054388158369855166,0.1389724722426278
2,140,23,0.6403,0.1574,0.3021,0.025208742291031507,0.015184813104357217,0.06995047723373551
2,141,0,0.7143,0.818,0.7594,7.995654852659148e-06,6.300761877553947e-06,0.08060594765040216
2,141,1,0.7882,0.4943,0.5546,-0.00028637110073679055,0.0034915128718877057,-0.0001829616928396919
2,141,2,0.8571,0.5139,0.8966,0.0022460936731453223,0.055591842606389726,0.006121114003298513
2,141,3,0.9163,0.1,0.6975,-0.08044106313579777,0.03841110923240601,-0.0757049748877076
2,141,4,0.9617,0.7859,0.7661,0.07119065357660061,0.06401638780201983,0.07444353490014813
2,141,5,0.9903,0.7608,0.626,0.07249139522802336,0.03274497688992633,0.03115547018088999
2,141,6,1.0,0.8843,0.3201,0.11032590681084856,-0.0535075850015879,-0.07230966892099007
2,141,7,0.9903,0.6941,0.5346,0.05408052772802337,0.007516291889926321,0.005335163350351366
2,141,8,0.9617,0.5897,0.4592,0.0226458685766006,-0.011918344697980175,-0.0044087732858274905
2,141,9,0.9163,0.4281,0.0772,-0.014156660635797777,-0.086904998267594,0.030143615789375782
2,141,10,0.8571,0.8473,0.8224,0.04986394867314532,0.044994227606389735,0.10998539079953838
2,141,11,0.7882,0.7038,0.064,0.015200916399263211,-0.032776092128112305,-0.09116838798730104
2,141,12,0.7143,0.1991,0.0092,-7.476845147373503e-06,-1.2454238122485632e-05,0.14898945579191641
2,141,13,0.6403,0.1319,0.309,0.027095104791031516,0.014674385604357215,0.07265756085797333
2,141,14,0.5714,0.7955,0.7427,-0.042480479982850594,-0.03362284163014482,0.06996991451905056
2,141,15,0.5123,0.397,0.4774,0.020434579445503056,0.00605309479134908,0.003032130894812746
2,141,16,0.4668,0.068,0.2646,0.10645726261369412,0.06007938817422509,0.10443309048068672
2,141,17,0.4383,0.3042,0.6243,0.05353192108168191,-0.032269887866171236,-0.022681449280492132
2,141,18,0.4286,0.8884,0.4598,-0.11147786800114327,0.013589424025342982,-0.018562874656508375
2,141,19,0.4383,0.486,0.4334,0.0033596660816819254,0.020413739633828747,0.0009004906382070609
2,141,20,0.4668,0.9987,0.1731,-0.1238677198863059,0.08272335067422508,-0.16731065310290064
2,141,21,0.5123,0.239,0.8874,0.052346629445503064,-0.07675665520865092,-0.09849394458791084
2,141,22,0.5714,0.0915,0.1988,0.05810352001714939,0.044086870869855174,0.1254871430734205
2,141,23,0.6403,0.0283,0.8437,0.03475891479103151,-0.024880046895642792,-0.15803288037424218
2,142,0,0.7143,0.9022,0.6439,1.0100654852663591e-05,3.413261877547855e-06,0.055161888234751794
2,142,1,0.7882,0.6614,0.8052,0.01206649639926321,0.022017117871887714,0.04861373493952819
2,142,2,0.8571,0.9562,0.2733,0.06541759117314531,-0.033430979893610255,-0.10720997364532951
2,142,3,0.9163,0.153,0.5066,-0.06973373813579778,-0.0001554632675939865,0.0002656198379021493
2,142,4,0.9617,0.9333,0.0232,0.10766109857660061,-0.11979564469798018,-0.21067484267099007
2,142,5,0.9903,0.8827,0.0364,0.10613884272802336,-0.12999936311007365,-0.18110011894893724
2,142,6,1.0,0.5418,0.2825,0.012465094310848551,-0.06425084500158791,-0.00981020154167097
2,142,7,0.9903,0.2604,0.3493,-0.06563151477197662,-0.043631140610073664,0.037584792530991604
2,142,8,0.9617,0.7427,0.4643,0.06050189357660061,-0.010656477197980177,-0.010531627005339684
2,142,9,0.9163,0.5886,0.9388,0.01826835186420223,0.087159741732406,0.03901261588465013
2,142,10,0.8571,0.3994,0.9285,-0.014107368826854682,0.06014796010638973,-0.04159665980386614
2,142,11,0.7882,0.1383,0.6092,-0.026603671100736796,0.007527817871887705,-0.03664612063084782
2,142,12,0.7143,0.1054,0.422,-9.819345147378446e-06,-2.134238122463853e-06,0.033530913201723314
2,142,13,0.6403,0.5087,0.372,-0.000778675208968496,0.010013960604357214,-0.0014249258950754624
2,142,14,0.5714,0.9985,0.4958,-0.07148410498285061,0.0016529958698551746,-0.0057885363600144605
2,142,15,0.5123,0.1172,0.3972,0.07694718444550305,0.02225148979134908,0.04197170319410135
2,142,16,0.4668,0.0647,0.0443,0.10727393011369413,0.11459813067422508,0.20072850935136763
2,142,17,0.4383,0.7582,0.3598,-0.07176072891831807,0.040725499633828745,-0.03837194192530918
2,142,18,0.4286,0.5502,0.5572,-0.014862583001143287,-0.014235320974657031,0.0025924899700160028
2,142,19,0.4383,0.0587,0.6592,0.1212837835816819,-0.04190141536617125,-0.06672551674365272
2,142,20,0.4668,0.5698,0.8952,-0.017725692386305877,-0.09597834682577491,0.027778820889731423
2,142,21,0.5123,0.1042,0.7245,0.07957285944550306,-0.04385492770865093,-0.08554371965142712
2,142,22,0.5714,0.1792,0.5308,0.045573382517149395,-0.003347629130144829,-0.007473707817077525
2,142,23,0.6403,0.3838,0.8997,0.008460802291031511,-0.029022646895642795,-0.04487232960569542
2,144,0,0.7143,0.0533,0.1541,-1.1121845147381196e-05,-8.831738122477985e-06,0.15716035804801395
2,144,1,0.7882,0.8809,0.8777,0.028293033899263218,0.027376680371887716,0.14173517329699772
2,144,2,0.8571,0.2865,0.4512,-0.03023231132685468,-0.008022412393610259,0.011889617110513966
2,144,3,0.9163,0.7779,0.6181,0.05651168436420224,0.022370324232406,0.030974214371692836
2,144,4,0.9617,0.0094,0.4203,-0.1209348589233994,-0.021543177197980174,0.042557303061987524
2,144,5,0.9903,0.5524,0.8755,0.014967785228023361,0.1016132143899263,0.019962314599081026
2,144,6,1.0,0.1798,0.7786,-0.09096735568915143,0.0774973274984121,-0.08635267863262629
2,144,7,0.9903,0.1216,0.8679,-0.10394378477197663,0.09951542438992632,-0.13576633314990275
2,144,8,0.9617,0.1464,0.673,-0.0870376339233994,0.040981120302019836,-0.05826446259858159
2,144,9,0.9163,0.0886,0.5868,-0.08274414813579778,0.016046941732406002,-0.03253264199136613
2,144,10,0.8571,0.5721,0.5782,0.010558508673145325,0.010116362606389746,0.005236227450961129
2,144,11,0.7882,0.7419,0.8783,0.018017458899263213,0.02742103537188771,0.0904054729743351
2,144,12,0.7143,0.8841,0.7292,9.648154852662636e-06,5.5457618775523536e-06,0.08561019099262777
2,144,13,0.6403,0.7134,0.0638,-0.0159213577089685,0.03281305560435722,-0.09546778066514659
2,144,14,0.5714,0.0456,0.5126,0.06466148251714939,-0.0007473041301448143,-0.0023671760233783
2,144,15,0.5123,0.4896,0.0206,0.0017316944455030615,0.09831527479134908,0.004173467421743673
2,144,16,0.4668,0.9726,0.378,-0.1174086223863059,0.03201572317422509,-0.061376291330796987
2,144,17,0.4383,0.0626,0.3736,0.12020748108168192,0.03691704463382875,0.058266501072658274
2,144,18,0.4286,0.7816,0.9513,-0.08096777800114327,-0.12681983847465703,0.12582152500558508
2,144,19,0.4383,0.5812,0.88,-0.02291315391831809,-0.10283669536617124,0.030938090155483485
2,144,20,0.4668,0.2658,0.1914,0.05750670761369412,0.07819455817422509,0.07342304104725178
2,144,21,0.5123,0.6785,0.3913,-0.03642138305449694,0.023443142291349084,-0.02093037567657952
2,144,22,0.5714,0.1956,0.7963,0.043230232517149386,-0.04128094163014481,-0.08742279349034988
2,144,23,0.6403,0.4142,0.7282,0.006211962291031508,-0.016335934395642786,-0.018543975451731972
2,145,0,0.7143,0.4368,0.831,-1.534345147360962e-06,8.090761877557725e-06,-0.019862433960370185
2,145,1,0.7882,0.8801,0.6662,0.028233893899263215,0.01174154287188771,0.06066151886356276
2,145,2,0.8571,0.6086,0.2597,0.01577162117314532,-0.035373399893610255,-0.027349203030492125
2,145,3,0.9163,0.1337,0.4783,-0.07363282063579778,-0.005872770767593996,0.010595080375249727
2,145,4,0.9617,0.7389,0.3165,0.0595616785766006,-0.04722589219798017,-0.04594729429954699
2,145,5,0.9903,0.348,0.5674,-0.04145172477197664,0.016569911889926334,-0.009015004915654743
2,145,6,1.0,0.8594,0.3137,0.10321135431084859,-0.055336225001587906,-0.06995850539329701
2,145,7,0.9903,0.8796,0.4947,0.10528316522802336,-0.0034971056100736755,-0.004832488663114077
2,145,8,0.9617,0.5996,0.3811,0.025095376076600607,-0.031242237197980176,-0.012807037341975865
2,145,9,0.9163,0.982,0.965,0.09774498686420223,0.092452796732406,0.2214136110751989
2,145,10,0.8571,0.5728,0.0251,0.010658486173145314,-0.06888014489361025,-0.035989939176325425
