,,,,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
DRC_South,OnshoreWind,Q4,d2,0.001,0.001,0.002,0.001,0.001,0.002,0.006,0.048,0.112,0.09,0.045,0.043,0.052,0.053,0.059,0.101,0.183,0.225,0.213,0.22,0.117,0.089,0.068,0.053
DRC_South,OnshoreWind,Q4,d3,0,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0.002,0.004,0.006,0.017,0.047,0.072,0.08,0.135,0.14,0.148,0.164,0.154
DRC_South,OnshoreWind,Q4,d4,0,0,0.005,0.043,0.107,0.161,0.118,0.023,0.052,0.099,0.132,0.135,0.107,0.069,0.045,0.039,0.04,0.031,0.037,0.103,0.126,0.101,0.077,0.095
Angola,CSP,Q1,d1,0,0,0,0,0,0,0,0,0.386186513,0.848904502,0.859098098,0.849643206,0.846134069,0.904078048,0.805358674,0.811010054,0.594333723,0.002577512,0,0,0,0,0,0
Angola,CSP,Q1,d2,0,0,0,0,0,0,0,0,0.386186513,0.848904502,0.859098098,0.849643206,0.846134069,0.904078048,0.805358674,0.811010054,0.594333723,0.002577512,0,0,0,0,0,0
Angola,CSP,Q1,d3,0,0,0,0,0,0,0,0,0.386186513,0.848904502,0.859098098,0.849643206,0.846134069,0.904078048,0.805358674,0.811010054,0.594333723,0.002577512,0,0,0,0,0,0
Angola,CSP,Q2,d1,0,0,0,0,0,0,0,0,0.430788256,1,1,1,1,1,1,1,0.677297678,0,0,0,0,0,0,0
Angola,CSP,Q2,d2,0,0,0,0,0,0,0,0,0.430788256,1,1,1,1,1,1,1,0.677297678,0,0,0,0,0,0,0
Angola,CSP,Q2,d3,0,0,0,0,0,0,0,0,0.430788256,1,1,1,1,1,1,1,0.677297678,0,0,0,0,0,0,0
Angola,CSP,Q3,d1,0,0,0,0,0,0,0,0.011159852,0.302003256,0.638626748,0.70009725,0.788867095,0.813382854,0.785480447,0.744510368,0.655648935,0.455781634,0,0,0,0,0,0,0
Angola,CSP,Q3,d2,0,0,0,0,0,0,0,0.011159852,0.302003256,0.638626748,0.70009725,0.788867095,0.813382854,0.785480447,0.744510368,0.655648935,0.455781634,0,0,0,0,0,0,0
Angola,CSP,Q3,d3,0,0,0,0,0,0,0,0.011159852,0.302003256,0.638626748,0.70009725,0.788867095,0.813382854,0.785480447,0.744510368,0.655648935,0.455781634,0,0,0,0,0,0,0
Angola,CSP,Q4,d1,0,0,0,0,0,0,0,0.007182501,0.124174692,0.317479657,0.456309099,0.474919631,0.508156946,0.481387678,0.496826693,0.450087087,0.291344721,0.061493149,0,0,0,0,0,0
Angola,CSP,Q4,d2,0,0,0,0,0,0,0,0.007182501,0.124174692,0.317479657,0.456309099,0.474919631,0.508156946,0.481387678,0.496826693,0.450087087,0.291344721,0.061493149,0,0,0,0,0,0
Angola,CSP,Q4,d3,0,0,0,0,0,0,0,0.007182501,0.124174692,0.317479657,0.456309099,0.474919631,0.508156946,0.481387678,0.496826693,0.450087087,0.291344721,0.061493149,0,0,0,0,0,0
Botswana,CSP,Q1,d1,0,0,0,0,0,0,0,0,0.095950333,0.520105333,0.536072333,0.521167667,0.435148333,0.424960667,0.358238333,0.312983333,0,0,0,0,0,0,0,0
Botswana,CSP,Q1,d2,0,0,0,0,0,0,0,0,0.095950333,0.520105333,0.536072333,0.521167667,0.435148333,0.424960667,0.358238333,0.312983333,0,0,0,0,0,0,0,0
Botswana,CSP,Q1,d3,0,0,0,0,0,0,0,0,0.095950333,0.520105333,0.536072333,0.521167667,0.435148333,0.424960667,0.358238333,0.312983333,0,0,0,0,0,0,0,0
Botswana,CSP,Q2,d1,0,0,0,0,0,0,0.219769733,1,1,1,1,1,1,1,1,1,1,0.350427,0,0,0,0,0,0
Botswana,CSP,Q2,d2,0,0,0,0,0,0,0.219769733,1,1,1,1,1,1,1,1,1,1,0.350427,0,0,0,0,0,0
Botswana,CSP,Q2,d3,0,0,0,0,0,0,0.219769733,1,1,1,1,1,1,1,1,1,1,0.350427,0,0,0,0,0,0
Botswana,CSP,Q3,d1,0,0,0,0,0,0,0,0.233319667,0.772000667,0.975161667,0.981197,0.978215333,0.970854667,0.949979667,0.882274,0.750396667,0.453935,0,0,0,0,0,0,0
Botswana,CSP,Q3,d2,0,0,0,0,0,0,0,0.233319667,0.772000667,0.975161667,0.981197,0.978215333,0.970854667,0.949979667,0.882274,0.750396667,0.453935,0,0,0,0,0,0,0
Botswana,CSP,Q3,d3,0,0,0,0,0,0,0,0.233319667,0.772000667,0.975161667,0.981197,0.978215333,0.970854667,0.949979667,0.882274,0.750396667,0.453935,0,0,0,0,0,0,0
Botswana,CSP,Q4,d1,0,0,0,0,0,0,0,0,0.083229,0.459015667,0.651923,0.619133667,0.629866667,0.573626667,0.683038,0.241502,0,0,0,0,0,0,0,0
Botswana,CSP,Q4,d2,0,0,0,0,0,0,0,0,0.083229,0.459015667,0.651923,0.619133667,0.629866667,0.573626667,0.683038,0.241502,0,0,0,0,0,0,0,0
Botswana,CSP,Q4,d3,0,0,0,0,0,0,0,0,0.083229,0.459015667,0.651923,0.619133667,0.629866667,0.573626667,0.683038,0.241502,0,0,0,0,0,0,0,0
DRC,CSP,Q1,d1,0,0,0,0,0,0,0,0.155055506,0.63147007,0.818257346,0.850372903,0.873313868,0.88345957,0.841037864,0.782841845,0.701970579,0.103719926,0,0,0,0,0,0,0
DRC,CSP,Q1,d2,0,0,0,0,0,0,0,0.155055506,0.63147007,0.818257346,0.850372903,0.873313868,0.88345957,0.841037864,0.782841845,0.701970579,0.103719926,0,0,0,0,0,0,0
DRC,CSP,Q1,d3,0,0,0,0,0,0,0,0.155055506,0.63147007,0.818257346,0.850372903,0.873313868,0.88345957,0.841037864,0.782841845,0.701970579,0.103719926,0,0,0,0,0,0,0
DRC,CSP,Q2,d1,0,0,0,0,0,0,0,0.019323858,0.523212299,0.922248961,0.991170029,0.994208589,0.974020521,0.971896788,0.967725943,0.965555719,0.014427373,0,0,0,0,0,0,0
DRC,CSP,Q2,d2,0,0,0,0,0,0,0,0.019323858,0.523212299,0.922248961,0.991170029,0.994208589,0.974020521,0.971896788,0.967725943,0.965555719,0.014427373,0,0,0,0,0,0,0
DRC,CSP,Q2,d3,0,0,0,0,0,0,0,0.019323858,0.523212299,0.922248961,0.991170029,0.994208589,0.974020521,0.971896788,0.967725943,0.965555719,0.014427373,0,0,0,0,0,0,0
DRC,CSP,Q3,d1,0,0,0,0,0,0,0,0.096908591,0.431332572,0.602858595,0.692790197,0.711664379,0.71749546,0.663793051,0.577414524,0.52863557,0.004676908,0,0,0,0,0,0,0
DRC,CSP,Q3,d2,0,0,0,0,0,0,0,0.096908591,0.431332572,0.602858595,0.692790197,0.711664379,0.71749546,0.663793051,0.577414524,0.52863557,0.004676908,0,0,0,0,0,0,0
DRC,CSP,Q3,d3,0,0,0,0,0,0,0,0.096908591,0.431332572,0.602858595,0.692790197,0.711664379,0.71749546,0.663793051,0.577414524,0.52863557,0.004676908,0,0,0,0,0,0,0
DRC,CSP,Q4,d1,0,0,0,0,0,0,0,0.023223055,0.154588128,0.335730732,0.416780347,0.494062507,0.570798365,0.565102954,0.467631299,0.386442639,0.160904026,0,0,0,0,0,0,0
DRC,CSP,Q4,d2,0,0,0,0,0,0,0,0.023223055,0.154588128,0.335730732,0.416780347,0.494062507,0.570798365,0.565102954,0.467631299,0.386442639,0.160904026,0,0,0,0,0,0,0
DRC,CSP,Q4,d3,0,0,0,0,0,0,0,0.023223055,0.154588128,0.335730732,0.416780347,0.494062507,0.570798365,0.565102954,0.467631299,0.386442639,0.160904026,0,0,0,0,0,0,0
DRC_South,CSP,Q1,d1,0,0,0,0,0,0,0,0.155055506,0.63147007,0.818257346,0.850372903,0.873313868,0.88345957,0.841037864,0.782841845,0.701970579,0.103719926,0,0,0,0,0,0,0
DRC_South,CSP,Q2,d1,0,0,0,0,0,0,0,0.155055506,0.63147007,0.818257346,0.850372903,0.873313868,0.88345957,0.841037864,0.782841845,0.701970579,0.103719926,0,0,0,0,0,0,0
DRC_South,CSP,Q3,d1,0,0,0,0,0,0,0,0.155055506,0.63147007,0.818257346,0.850372903,0.873313868,0.88345957,0.841037864,0.782841845,0.701970579,0.103719926,0,0,0,0,0,0,0
DRC_South,CSP,Q4,d1,0,0,0,0,0,0,0,0.019323858,0.523212299,0.922248961,0.991170029,0.994208589,0.974020521,0.971896788,0.967725943,0.965555719,0.014427373,0,0,0,0,0,0,0
DRC_South,CSP,Q1,d2,0,0,0,0,0,0,0,0.019323858,0.523212299,0.922248961,0.991170029,0.994208589,0.974020521,0.971896788,0.967725943,0.965555719,0.014427373,0,0,0,0,0,0,0
DRC_South,CSP,Q2,d2,0,0,0,0,0,0,0,0.019323858,0.523212299,0.922248961,0.991170029,0.994208589,0.974020521,0.971896788,0.967725943,0.965555719,0.014427373,0,0,0,0,0,0,0
DRC_South,CSP,Q3,d2,0,0,0,0,0,0,0,0.096908591,0.431332572,0.602858595,0.692790197,0.711664379,0.71749546,0.663793051,0.577414524,0.52863557,0.004676908,0,0,0,0,0,0,0
DRC_South,CSP,Q4,d2,0,0,0,0,0,0,0,0.096908591,0.431332572,0.602858595,0.692790197,0.711664379,0.71749546,0.663793051,0.577414524,0.52863557,0.004676908,0,0,0,0,0,0,0
DRC_South,CSP,Q1,d3,0,0,0,0,0,0,0,0.096908591,0.431332572,0.602858595,0.692790197,0.711664379,0.71749546,0.663793051,0.577414524,0.52863557,0.004676908,0,0,0,0,0,0,0
DRC_South,CSP,Q2,d3,0,0,0,0,0,0,0,0.023223055,0.154588128,0.335730732,0.416780347,0.494062507,0.570798365,0.565102954,0.467631299,0.386442639,0.160904026,0,0,0,0,0,0,0
DRC_South,CSP,Q3,d3,0,0,0,0,0,0,0,0.023223055,0.154588128,0.335730732,0.416780347,0.494062507,0.570798365,0.565102954,0.467631299,0.386442639,0.160904026,0,0,0,0,0,0,0
DRC_South,CSP,Q4,d3,0,0,0,0,0,0,0,0.023223055,0.154588128,0.335730732,0.416780347,0.494062507,0.570798365,0.565102954,0.467631299,0.386442639,0.160904026,0,0,0,0,0,0,0
Eswatini,CSP,Q1,d1,0,0,0,0,0,0,0,0.124488473,0.510055566,0.667671046,0.681999131,0.690511985,0.701053497,0.712693933,0.671182465,0.314165548,0.016172836,0,0,0,0,0,0,0
Eswatini,CSP,Q1,d2,0,0,0,0,0,0,0,0.124488473,0.510055566,0.667671046,0.681999131,0.690511985,0.701053497,0.712693933,0.671182465,0.314165548,0.016172836,0,0,0,0,0,0,0
Eswatini,CSP,Q1,d3,0,0,0,0,0,0,0,0.124488473,0.510055566,0.667671046,0.681999131,0.690511985,0.701053497,0.712693933,0.671182465,0.314165548,0.016172836,0,0,0,0,0,0,0
Eswatini,CSP,Q2,d1,0,0,0,0,0,0,0,0,0.356459851,0.798853362,0.844690266,0.818938482,0.804373711,0.824027403,0.840634681,0.176809555,0,0,0,0,0,0,0,0
Eswatini,CSP,Q2,d2,0,0,0,0,0,0,0,0,0.356459851,0.798853362,0.844690266,0.818938482,0.804373711,0.824027403,0.840634681,0.176809555,0,0,0,0,0,0,0,0
Eswatini,CSP,Q2,d3,0,0,0,0,0,0,0,0,0.356459851,0.798853362,0.844690266,0.818938482,0.804373711,0.824027403,0.840634681,0.176809555,0,0,0,0,0,0,0,0
Eswatini,CSP,Q3,d1,0,0,0,0,0,0,0.030180807,0.155150811,0.340752368,0.439124773,0.488920999,0.513383856,0.563503108,0.587741016,0.560578883,0.447084778,0.010329714,0,0,0,0,0,0,0
Eswatini,CSP,Q3,d2,0,0,0,0,0,0,0.030180807,0.155150811,0.340752368,0.439124773,0.488920999,0.513383856,0.563503108,0.587741016,0.560578883,0.447084778,0.010329714,0,0,0,0,0,0,0
Eswatini,CSP,Q3,d3,0,0,0,0,0,0,0.030180807,0.155150811,0.340752368,0.439124773,0.488920999,0.513383856,0.563503108,0.587741016,0.560578883,0.447084778,0.010329714,0,0,0,0,0,0,0
Eswatini,CSP,Q4,d1,0,0,0,0,0,0,0.047362842,0.233358425,0.414325225,0.51962418,0.584009889,0.637921773,0.64194354,0.670218919,0.630154221,0.584040207,0.26805491,0,0,0,0,0,0,0
Eswatini,CSP,Q4,d2,0,0,0,0,0,0,0.047362842,0.233358425,0.414325225,0.51962418,0.584009889,0.637921773,0.64194354,0.670218919,0.630154221,0.584040207,0.26805491,0,0,0,0,0,0,0
Eswatini,CSP,Q4,d3,0,0,0,0,0,0,0.047362842,0.233358425,0.414325225,0.51962418,0.584009889,0.637921773,0.64194354,0.670218919,0.630154221,0.584040207,0.26805491,0,0,0,0,0,0,0
Lesotho,CSP,Q1,d1,0,0,0,0,0,0,0,0,0.187661061,0.648283751,0.822261816,0.77323752,0.715190745,0.681037239,0.648746377,0.620638878,0.347850688,0.054994376,0,0,0,0,0,0
Lesotho,CSP,Q1,d2,0,0,0,0,0,0,0,0,0.187661061,0.648283751,0.822261816,0.77323752,0.715190745,0.681037239,0.648746377,0.620638878,0.347850688,0.054994376,0,0,0,0,0,0
Lesotho,CSP,Q1,d3,0,0,0,0,0,0,0,0,0.187661061,0.648283751,0.822261816,0.77323752,0.715190745,0.681037239,0.648746377,0.620638878,0.347850688,0.054994376,0,0,0,0,0,0
Lesotho,CSP,Q2,d1,0,0,0,0,0,0,0,0,0,0.321391677,0.75942227,0.798359583,0.776349741,0.745208307,0.793008606,0.824322137,0.25833651,0,0,0,0,0,0,0
Lesotho,CSP,Q2,d2,0,0,0,0,0,0,0,0,0,0.321391677,0.75942227,0.798359583,0.776349741,0.745208307,0.793008606,0.824322137,0.25833651,0,0,0,0,0,0,0
Lesotho,CSP,Q2,d3,0,0,0,0,0,0,0,0,0,0.321391677,0.75942227,0.798359583,0.776349741,0.745208307,0.793008606,0.824322137,0.25833651,0,0,0,0,0,0,0
Lesotho,CSP,Q3,d1,0,0,0,0,0,0,0,0.109429402,0.51697406,0.847819413,0.859428681,0.881496826,0.852023672,0.788522337,0.776900727,0.772604803,0.738769286,0.164902144,0,0,0,0,0,0
Lesotho,CSP,Q3,d2,0,0,0,0,0,0,0,0.109429402,0.51697406,0.847819413,0.859428681,0.881496826,0.852023672,0.788522337,0.776900727,0.772604803,0.738769286,0.164902144,0,0,0,0,0,0
Lesotho,CSP,Q3,d3,0,0,0,0,0,0,0,0.109429402,0.51697406,0.847819413,0.859428681,0.881496826,0.852023672,0.788522337,0.776900727,0.772604803,0.738769286,0.164902144,0,0,0,0,0,0
Lesotho,CSP,Q4,d1,0,0,0,0,0,0,0,0.119732996,0.443229646,0.628673916,0.651505495,0.662315125,0.609681693,0.532853346,0.537747681,0.403441608,0.356679947,0.296061272,0,0,0,0,0,0
Lesotho,CSP,Q4,d2,0,0,0,0,0,0,0,0.119732996,0.443229646,0.628673916,0.651505495,0.662315125,0.609681693,0.532853346,0.537747681,0.403441608,0.356679947,0.296061272,0,0,0,0,0,0
Lesotho,CSP,Q4,d3,0,0,0,0,0,0,0,0.119732996,0.443229646,0.628673916,0.651505495,0.662315125,0.609681693,0.532853346,0.537747681,0.403441608,0.356679947,0.296061272,0,0,0,0,0,0
Malawi,CSP,Q1,d1,0,0,0,0,0,0,0,0,0.285132739,0.665385481,0.764628552,0.809142845,0.738074444,0.617194793,0.593539677,0.656845647,0.405647227,0,0,0,0,0,0,0
Malawi,CSP,Q1,d2,0,0,0,0,0,0,0,0,0.285132739,0.665385481,0.764628552,0.809142845,0.738074444,0.617194793,0.593539677,0.656845647,0.405647227,0,0,0,0,0,0,0
Malawi,CSP,Q1,d3,0,0,0,0,0,0,0,0,0.285132739,0.665385481,0.764628552,0.809142845,0.738074444,0.617194793,0.593539677,0.656845647,0.405647227,0,0,0,0,0,0,0
Malawi,CSP,Q2,d1,0,0,0,0,0,0,0,0,0.382025143,0.888001632,0.903693324,0.815612345,0.727954509,0.704141265,0.694716973,0.688540547,0.424915187,0,0,0,0,0,0,0
Malawi,CSP,Q2,d2,0,0,0,0,0,0,0,0,0.382025143,0.888001632,0.903693324,0.815612345,0.727954509,0.704141265,0.694716973,0.688540547,0.424915187,0,0,0,0,0,0,0
Malawi,CSP,Q2,d3,0,0,0,0,0,0,0,0,0.382025143,0.888001632,0.903693324,0.815612345,0.727954509,0.704141265,0.694716973,0.688540547,0.424915187,0,0,0,0,0,0,0
Malawi,CSP,Q3,d1,0,0,0,0,0,0,0,0.160828696,0.636138185,0.914215259,0.907747979,0.878201058,0.874168828,0.813616947,0.719100045,0.781920866,0.66420317,0,0,0,0,0,0,0
Malawi,CSP,Q3,d2,0,0,0,0,0,0,0,0.160828696,0.636138185,0.914215259,0.907747979,0.878201058,0.874168828,0.813616947,0.719100045,0.781920866,0.66420317,0,0,0,0,0,0,0
Malawi,CSP,Q3,d3,0,0,0,0,0,0,0,0.160828696,0.636138185,0.914215259,0.907747979,0.878201058,0.874168828,0.813616947,0.719100045,0.781920866,0.66420317,0,0,0,0,0,0,0
Malawi,CSP,Q4,d1,0,0,0,0,0,0,0,0.026470537,0.191384498,0.422424745,0.541318541,0.629155789,0.628079602,0.585896037,0.532566911,0.394952775,0.359044912,0.026387947,0,0,0,0,0,0
Malawi,CSP,Q4,d2,0,0,0,0,0,0,0,0.026470537,0.191384498,0.422424745,0.541318541,0.629155789,0.628079602,0.585896037,0.532566911,0.394952775,0.359044912,0.026387947,0,0,0,0,0,0
Malawi,CSP,Q4,d3,0,0,0,0,0,0,0,0.026470537,0.191384498,0.422424745,0.541318541,0.629155789,0.628079602,0.585896037,0.532566911,0.394952775,0.359044912,0.026387947,0,0,0,0,0,0
Mozambique,CSP,Q1,d1,0,0,0,0,0,0,0.060944044,0.441567361,0.703225508,0.788045778,0.830255745,0.732817063,0.68974642,0.667100002,0.651375468,0.153844414,0,0,0,0,0,0,0,0
Mozambique,CSP,Q1,d2,0,0,0,0,0,0,0.060944044,0.441567361,0.703225508,0.788045778,0.830255745,0.732817063,0.68974642,0.667100002,0.651375468,0.153844414,0,0,0,0,0,0,0,0
Mozambique,CSP,Q1,d3,0,0,0,0,0,0,0.060944044,0.441567361,0.703225508,0.788045778,0.830255745,0.732817063,0.68974642,0.667100002,0.651375468,0.153844414,0,0,0,0,0,0,0,0
Mozambique,CSP,Q2,d1,0,0,0,0,0,0,0,0.290631327,0.690754363,0.756042741,0.769984925,0.642308841,0.510813357,0.48552321,0.480493124,0.034163698,0,0,0,0,0,0,0,0
Mozambique,CSP,Q2,d2,0,0,0,0,0,0,0,0.290631327,0.690754363,0.756042741,0.769984925,0.642308841,0.510813357,0.48552321,0.480493124,0.034163698,0,0,0,0,0,0,0,0
Mozambique,CSP,Q2,d3,0,0,0,0,0,0,0,0.290631327,0.690754363,0.756042741,0.769984925,0.642308841,0.510813357,0.48552321,0.480493124,0.034163698,0,0,0,0,0,0,0,0
Mozambique,CSP,Q3,d1,0,0,0,0,0,0,0.213432749,0.654601691,0.810567205,0.855587102,0.841897546,0.817938022,0.698950621,0.711058971,0.621853535,0.206859549,0,0,0,0,0,0,0,0
Mozambique,CSP,Q3,d2,0,0,0,0,0,0,0.213432749,0.654601691,0.810567205,0.855587102,0.841897546,0.817938022,0.698950621,0.711058971,0.621853535,0.206859549,0,0,0,0,0,0,0,0
Mozambique,CSP,Q3,d3,0,0,0,0,0,0,0.213432749,0.654601691,0.810567205,0.855587102,0.841897546,0.817938022,0.698950621,0.711058971,0.621853535,0.206859549,0,0,0,0,0,0,0,0
Mozambique,CSP,Q4,d1,0,0,0,0,0,0,0.077992915,0.306254454,0.516668678,0.631142227,0.662969957,0.639976396,0.578739028,0.532829905,0.531224614,0.376836114,0,0,0,0,0,0,0,0
Mozambique,CSP,Q4,d2,0,0,0,0,0,0,0.077992915,0.306254454,0.516668678,0.631142227,0.662969957,0.639976396,0.578739028,0.532829905,0.531224614,0.376836114,0,0,0,0,0,0,0,0
Mozambique,CSP,Q4,d3,0,0,0,0,0,0,0.077992915,0.306254454,0.516668678,0.631142227,0.662969957,0.639976396,0.578739028,0.532829905,0.531224614,0.376836114,0,0,0,0,0,0,0,0
Namibia,CSP,Q1,d1,0,0,0,0,0,0,0,0.446270909,0.976563636,0.960863636,0.953427273,0.945845455,0.954145455,0.38167,0.664679091,0.964090909,0.912581818,0,0,0,0,0,0,0
Namibia,CSP,Q1,d2,0,0,0,0,0,0,0,0.446270909,0.976563636,0.960863636,0.953427273,0.945845455,0.954145455,0.38167,0.664679091,0.964090909,0.912581818,0,0,0,0,0,0,0
Namibia,CSP,Q1,d3,0,0,0,0,0,0,0,0.446270909,0.976563636,0.960863636,0.953427273,0.945845455,0.954145455,0.38167,0.664679091,0.964090909,0.912581818,0,0,0,0,0,0,0
Namibia,CSP,Q2,d1,0,0,0,0,0,0,0,0,0.47685,1,1,0.999445455,0.994845455,0.988845455,0.987027273,0.989172727,0.501369091,0,0,0,0,0,0,0
Namibia,CSP,Q2,d2,0,0,0,0,0,0,0,0,0.47685,1,1,0.999445455,0.994845455,0.988845455,0.987027273,0.989172727,0.501369091,0,0,0,0,0,0,0
Namibia,CSP,Q2,d3,0,0,0,0,0,0,0,0,0.47685,1,1,0.999445455,0.994845455,0.988845455,0.987027273,0.989172727,0.501369091,0,0,0,0,0,0,0
Namibia,CSP,Q3,d1,0,0,0,0,0,0,0,0,0.489638182,1,1,1,1,1,1,1,0.684259091,0,0,0,0,0,0,0
Namibia,CSP,Q3,d2,0,0,0,0,0,0,0,0,0.489638182,1,1,1,1,1,1,1,0.684259091,0,0,0,0,0,0,0
Namibia,CSP,Q3,d3,0,0,0,0,0,0,0,0,0.489638182,1,1,1,1,1,1,1,0.684259091,0,0,0,0,0,0,0
Namibia,CSP,Q4,d1,0,0,0,0,0,0,0,0.462074545,0.987681818,0.977436364,0.966109091,0.961227273,0.954045455,0.953663636,0.951936364,0.960936364,0.9842,0,0,0,0,0,0,0
Namibia,CSP,Q4,d2,0,0,0,0,0,0,0,0.462074545,0.987681818,0.977436364,0.966109091,0.961227273,0.954045455,0.953663636,0.951936364,0.960936364,0.9842,0,0,0,0,0,0,0
Namibia,CSP,Q4,d3,0,0,0,0,0,0,0,0.462074545,0.987681818,0.977436364,0.966109091,0.961227273,0.954045455,0.953663636,0.951936364,0.960936364,0.9842,0,0,0,0,0,0,0
South_Africa,CSP,Q1,d1,0,0,0,0,0,0,0,0.063994687,0.483096935,0.844464457,0.886532391,0.835874646,0.774852559,0.773207047,0.698378204,0.604656128,0.139615908,0,0,0,0,0,0,0
South_Africa,CSP,Q1,d2,0,0,0,0,0,0,0,0.063994687,0.483096935,0.844464457,0.886532391,0.835874646,0.774852559,0.773207047,0.698378204,0.604656128,0.139615908,0,0,0,0,0,0,0
South_Africa,CSP,Q1,d3,0,0,0,0,0,0,0,0.063994687,0.483096935,0.844464457,0.886532391,0.835874646,0.774852559,0.773207047,0.698378204,0.604656128,0.139615908,0,0,0,0,0,0,0
South_Africa,CSP,Q2,d1,0,0,0,0,0,0,0,0,0.302209451,0.890540508,0.917111161,0.894569109,0.891557753,0.906477575,0.967166308,0.69587544,0,0,0,0,0,0,0,0
South_Africa,CSP,Q2,d2,0,0,0,0,0,0,0,0,0.302209451,0.890540508,0.917111161,0.894569109,0.891557753,0.906477575,0.967166308,0.69587544,0,0,0,0,0,0,0,0
South_Africa,CSP,Q2,d3,0,0,0,0,0,0,0,0,0.302209451,0.890540508,0.917111161,0.894569109,0.891557753,0.906477575,0.967166308,0.69587544,0,0,0,0,0,0,0,0
South_Africa,CSP,Q3,d1,0,0,0,0,0,0,0.076831061,0.432469269,0.723651588,0.811746209,0.822095546,0.812590118,0.778072644,0.744886964,0.753515345,0.751182072,0.401056573,0,0,0,0,0,0,0
South_Africa,CSP,Q3,d2,0,0,0,0,0,0,0.076831061,0.432469269,0.723651588,0.811746209,0.822095546,0.812590118,0.778072644,0.744886964,0.753515345,0.751182072,0.401056573,0,0,0,0,0,0,0
South_Africa,CSP,Q3,d3,0,0,0,0,0,0,0.076831061,0.432469269,0.723651588,0.811746209,0.822095546,0.812590118,0.778072644,0.744886964,0.753515345,0.751182072,0.401056573,0,0,0,0,0,0,0
South_Africa,CSP,Q4,d1,0,0,0,0,0,0,0.057452994,0.382301958,0.694499344,0.759707285,0.779270952,0.732943911,0.707376721,0.586823757,0.560154597,0.591773173,0.567483339,0.058051618,0,0,0,0,0,0
South_Africa,CSP,Q4,d2,0,0,0,0,0,0,0.057452994,0.382301958,0.694499344,0.759707285,0.779270952,0.732943911,0.707376721,0.586823757,0.560154597,0.591773173,0.567483339,0.058051618,0,0,0,0,0,0
South_Africa,CSP,Q4,d3,0,0,0,0,0,0,0.057452994,0.382301958,0.694499344,0.759707285,0.779270952,0.732943911,0.707376721,0.586823757,0.560154597,0.591773173,0.567483339,0.058051618,0,0,0,0,0,0
Tanzania,CSP,Q1,d1,0,0,0,0,0,0,0,0.302026219,0.708030639,0.796294806,0.771642436,0.741119981,0.738564695,0.599563717,0.658867547,0.504773719,0,0,0,0,0,0,0,0
Tanzania,CSP,Q1,d2,0,0,0,0,0,0,0,0.302026219,0.708030639,0.796294806,0.771642436,0.741119981,0.738564695,0.599563717,0.658867547,0.504773719,0,0,0,0,0,0,0,0
Tanzania,CSP,Q1,d3,0,0,0,0,0,0,0,0.302026219,0.708030639,0.796294806,0.771642436,0.741119981,0.738564695,0.599563717,0.658867547,0.504773719,0,0,0,0,0,0,0,0
Tanzania,CSP,Q2,d1,0,0,0,0,0,0,0,0.465400041,1,1,1,1,1,1,0.966676764,0.730047134,0,0,0,0,0,0,0,0
Tanzania,CSP,Q2,d2,0,0,0,0,0,0,0,0.465400041,1,1,1,1,1,1,0.966676764,0.730047134,0,0,0,0,0,0,0,0
Tanzania,CSP,Q2,d3,0,0,0,0,0,0,0,0.465400041,1,1,1,1,1,1,0.966676764,0.730047134,0,0,0,0,0,0,0,0
Tanzania,CSP,Q3,d1,0,0,0,0,0,0,0.11360003,0.566053372,0.815596139,0.841679235,0.791259501,0.681656668,0.629488611,0.540984864,0.484169092,0.356525471,0,0,0,0,0,0,0,0
Tanzania,CSP,Q3,d2,0,0,0,0,0,0,0.11360003,0.566053372,0.815596139,0.841679235,0.791259501,0.681656668,0.629488611,0.540984864,0.484169092,0.356525471,0,0,0,0,0,0,0,0
Tanzania,CSP,Q3,d3,0,0,0,0,0,0,0.11360003,0.566053372,0.815596139,0.841679235,0.791259501,0.681656668,0.629488611,0.540984864,0.484169092,0.356525471,0,0,0,0,0,0,0,0
Tanzania,CSP,Q4,d1,0,0,0,0,0,0,0.010436491,0.233527872,0.557886152,0.618484204,0.679067846,0.578630608,0.467789256,0.46945808,0.498063876,0.363837591,0,0,0,0,0,0,0,0
Tanzania,CSP,Q4,d2,0,0,0,0,0,0,0.010436491,0.233527872,0.557886152,0.618484204,0.679067846,0.578630608,0.467789256,0.46945808,0.498063876,0.363837591,0,0,0,0,0,0,0,0
Tanzania,CSP,Q4,d3,0,0,0,0,0,0,0.010436491,0.233527872,0.557886152,0.618484204,0.679067846,0.578630608,0.467789256,0.46945808,0.498063876,0.363837591,0,0,0,0,0,0,0,0
Zambia,CSP,Q1,d1,0,0,0,0,0,0,0,0.226924127,0.660214997,0.750615953,0.770248977,0.76121305,0.734794883,0.718068351,0.73385764,0.686701832,0.072618434,0,0,0,0,0,0,0
Zambia,CSP,Q1,d2,0,0,0,0,0,0,0,0.226924127,0.660214997,0.750615953,0.770248977,0.76121305,0.734794883,0.718068351,0.73385764,0.686701832,0.072618434,0,0,0,0,0,0,0
Zambia,CSP,Q1,d3,0,0,0,0,0,0,0,0.226924127,0.660214997,0.750615953,0.770248977,0.76121305,0.734794883,0.718068351,0.73385764,0.686701832,0.072618434,0,0,0,0,0,0,0
